timestamp,est_pos_x,est_pos_y,est_pos_z,est_vel_x,est_vel_y,est_vel_z,est_q_w,est_q_x,est_q_y,est_q_z,true_pos_x,true_pos_y,true_pos_z,true_vel_x,true_vel_y,true_vel_z,true_q_w,true_q_x,true_q_y,true_q_z,pos_error,vel_error,att_error
63.79,4.31117e+06,603145,4.65283e+06,-234.009,-166.501,248.021,-0.985734,-0.161269,-0.00032552,-0.0481647,4.32012e+06,607119,4.64406e+06,9.74952,-33.1643,8.91235,1,0,0,0,13136,366.565,0.338227
63.89,4.31115e+06,603129,4.65285e+06,-233.993,-166.78,248.953,-0.985418,-0.161425,0.00132369,-0.0537776,4.32012e+06,607116,4.64407e+06,9.56062,-33.1822,9.07543,1,0,0,0,13172.6,367.026,0.341968
63.99,4.31112e+06,603112,4.65288e+06,-234.899,-167.188,248.899,-0.985142,-0.161599,0.00318284,-0.0580665,4.32012e+06,607113,4.64407e+06,9.37097,-33.1993,9.23773,1,0,0,0,13209.2,367.503,0.345201
64.09,4.3111e+06,603095,4.6529e+06,-235.55,-167.561,249.122,-0.984755,-0.162019,0.00614855,-0.0630097,4.32012e+06,607110,4.64407e+06,9.18058,-33.2156,9.39926,1,0,0,0,13245.9,367.979,0.349676
64.19,4.31108e+06,603078,4.65293e+06,-236.004,-167.907,249.559,-0.984396,-0.16219,0.00792545,-0.0677943,4.32012e+06,607106,4.64407e+06,8.98947,-33.2312,9.56002,1,0,0,0,13282.7,368.455,0.353776
64.29,4.31105e+06,603061,4.65295e+06,-236.217,-168.219,250.257,-0.98401,-0.162348,0.00969971,-0.0726137,4.32012e+06,607103,4.64407e+06,8.79762,-33.246,9.71999,1,0,0,0,13319.5,368.928,0.358135
64.39,4.31103e+06,603045,4.65298e+06,-237.331,-168.657,249.985,-0.983606,-0.162489,0.0114779,-0.0773632,4.32012e+06,607100,4.64407e+06,8.60506,-33.26,9.87917,1,0,0,0,13356.3,369.415,0.362647
64.49,4.31101e+06,603028,4.653e+06,-235.644,-168.704,252.736,-0.983125,-0.16267,0.0131742,-0.0826385,4.32012e+06,607096,4.64407e+06,8.41178,-33.2733,10.0376,1,0,0,0,13393.2,369.875,0.367937
64.59,4.31098e+06,603011,4.65303e+06,-235.359,-168.947,253.976,-0.982629,-0.162857,0.0148751,-0.087735,4.32012e+06,607093,4.64407e+06,8.21779,-33.2858,10.1952,1,0,0,0,13430.1,370.355,0.37333
64.69,4.31096e+06,602994,4.65305e+06,-235.651,-169.271,254.594,-0.982114,-0.163053,0.0165528,-0.0926861,4.32012e+06,607090,4.64407e+06,8.02309,-33.2976,10.352,1,0,0,0,13467.1,370.837,0.378831
64.79,4.31094e+06,602977,4.65308e+06,-236.231,-169.636,254.904,-0.981582,-0.163264,0.0182686,-0.0975053,4.32012e+06,607086,4.64407e+06,7.82769,-33.3086,10.508,1,0,0,0,13504.1,371.321,0.384443
64.89,4.31091e+06,602960,4.6531e+06,-236.682,-169.983,255.352,-0.980997,-0.163492,0.0199693,-0.102549,4.32012e+06,607083,4.64408e+06,7.6316,-33.3188,10.6632,1,0,0,0,13541.2,371.805,0.390522
64.99,4.31089e+06,602943,4.65313e+06,-237.521,-170.385,255.386,-0.980453,-0.163672,0.0217597,-0.107008,4.32013e+06,607080,4.64408e+06,7.43483,-33.3283,10.8176,1,0,0,0,13578.3,372.293,0.396096
65.09,4.31086e+06,602926,4.65315e+06,-238.189,-170.764,255.606,-0.97976,-0.164139,0.0245838,-0.111915,4.32013e+06,607076,4.64408e+06,7.23737,-33.337,10.9712,1,0,0,0,13615.5,372.783,0.403078
65.19,4.31084e+06,602909,4.65318e+06,-239.4,-171.22,255.243,-0.979124,-0.164364,0.0262957,-0.116662,4.32013e+06,607073,4.64408e+06,7.03924,-33.3449,11.124,1,0,0,0,13652.7,373.277,0.409385
65.29,4.31082e+06,602892,4.6532e+06,-240.678,-171.685,254.807,-0.978461,-0.164581,0.0280397,-0.121413,4.32013e+06,607070,4.64408e+06,6.84045,-33.3521,11.276,1,0,0,0,13690,373.777,0.415854
65.39,4.31079e+06,602875,4.65323e+06,-240.289,-171.917,256.174,-0.977748,-0.16482,0.0297361,-0.126329,4.32013e+06,607066,4.64408e+06,6.64098,-33.3585,11.4272,1,0,0,0,13727.3,374.265,0.422707
65.49,4.31077e+06,602857,4.65326e+06,-240.195,-172.192,257.222,-0.977013,-0.165032,0.0314031,-0.131242,4.32013e+06,607063,4.64408e+06,6.44087,-33.3641,11.5775,1,0,0,0,13764.7,374.758,0.429661
65.59,4.31075e+06,602840,4.65328e+06,-240.43,-172.513,257.916,-0.976248,-0.165241,0.0330692,-0.136164,4.32013e+06,607060,4.64408e+06,6.2401,-33.369,11.727,1,0,0,0,13802.1,375.255,0.436771
65.69,4.31072e+06,602823,4.65331e+06,-242.05,-173.028,257.118,-0.975555,-0.165443,0.0348517,-0.140382,4.32013e+06,607056,4.64408e+06,6.03868,-33.3731,11.8758,1,0,0,0,13839.5,375.76,0.443132
65.79,4.3107e+06,602805,4.65333e+06,-243.103,-173.464,256.935,-0.974809,-0.165625,0.0366233,-0.144827,4.32013e+06,607053,4.64409e+06,5.83663,-33.3765,12.0236,1,0,0,0,13877,376.267,0.449869
65.89,4.31067e+06,602788,4.65336e+06,-243.651,-173.831,257.294,-0.973957,-0.16586,0.0383048,-0.14977,4.32013e+06,607050,4.64409e+06,5.63395,-33.379,12.1707,1,0,0,0,13914.6,376.769,0.457444
65.99,4.31065e+06,602771,4.65338e+06,-244.687,-174.266,257.132,-0.973214,-0.166047,0.0400842,-0.15387,4.32013e+06,607046,4.64409e+06,5.43065,-33.3809,12.3169,1,0,0,0,13952.2,377.283,0.463952
66.09,4.31062e+06,602753,4.65341e+06,-245.373,-174.654,257.349,-0.972188,-0.166698,0.0430168,-0.15878,4.32013e+06,607043,4.64409e+06,5.22673,-33.3819,12.4624,1,0,0,0,13989.9,377.793,0.472792
66.19,4.3106e+06,602736,4.65344e+06,-243.347,-174.663,260.494,-0.971278,-0.166919,0.0446558,-0.163593,4.32013e+06,607040,4.64409e+06,5.0222,-33.3822,12.6069,1,0,0,0,14027.6,378.279,0.480502
66.29,4.31057e+06,602718,4.65346e+06,-243.674,-175.002,261.099,-0.970345,-0.167161,0.046299,-0.168359,4.32013e+06,607036,4.64409e+06,4.81706,-33.3817,12.7507,1,0,0,0,14065.3,378.789,0.488288
66.39,4.31055e+06,602701,4.65349e+06,-243.714,-175.302,262.016,-0.969375,-0.167414,0.0479162,-0.173174,4.32013e+06,607033,4.64409e+06,4.61133,-33.3804,12.8936,1,0,0,0,14103.2,379.301,0.496248
66.49,4.31053e+06,602683,4.65352e+06,-243.827,-175.613,262.854,-0.968379,-0.167625,0.0495265,-0.17802,4.32013e+06,607030,4.64409e+06,4.405,-33.3784,13.0357,1,0,0,0,14141,379.814,0.504294
66.59,4.3105e+06,602666,4.65354e+06,-246.282,-176.252,261.167,-0.967491,-0.167828,0.0512585,-0.182118,4.32013e+06,607026,4.6441e+06,4.19809,-33.3756,13.1769,1,0,0,0,14178.9,380.333,0.511362
66.69,4.31048e+06,602648,4.65357e+06,-247.183,-176.674,261.158,-0.966488,-0.168055,0.052878,-0.186716,4.32014e+06,607023,4.6441e+06,3.99061,-33.372,13.3173,1,0,0,0,14216.9,380.853,0.51924
66.79,4.31045e+06,602630,4.65359e+06,-247.422,-177.006,261.862,-0.965354,-0.168314,0.0544016,-0.191842,4.32014e+06,607019,4.6441e+06,3.78256,-33.3677,13.4568,1,0,0,0,14254.9,381.367,0.528003
66.89,4.31043e+06,602613,4.65362e+06,-248.06,-177.393,262.137,-0.964259,-0.168533,0.0559607,-0.196645,4.32014e+06,607016,4.6441e+06,3.57394,-33.3626,13.5956,1,0,0,0,14292.9,381.886,0.536326
66.99,4.3104e+06,602595,4.65365e+06,-248.81,-177.798,262.293,-0.963176,-0.168786,0.0575405,-0.201227,4.32014e+06,607013,4.6441e+06,3.36477,-33.3567,13.7334,1,0,0,0,14331,382.41,0.544442
67.09,4.31038e+06,602577,4.65367e+06,-249.51,-178.198,262.504,-0.961694,-0.170207,0.0608053,-0.206101,4.32014e+06,607009,4.6441e+06,3.15505,-33.3501,13.8704,1,0,0,0,14369.2,382.935,0.555363
67.19,4.31035e+06,602559,4.6537e+06,-249.492,-178.499,263.492,-0.960532,-0.170445,0.0623308,-0.210811,4.32014e+06,607006,4.6441e+06,2.94479,-33.3427,14.0066,1,0,0,0,14407.4,383.454,0.563774
67.29,4.31033e+06,602541,4.65373e+06,-251.206,-179.043,262.609,-0.959358,-0.170696,0.0638693,-0.215445,4.32014e+06,607003,4.6441e+06,2.734,-33.3345,14.142,1,0,0,0,14445.7,383.995,0.572159
67.39,4.3103e+06,602524,4.65375e+06,-252.661,-179.552,262.007,-0.958171,-0.170908,0.0654222,-0.220041,4.32014e+06,606999,4.64411e+06,2.52268,-33.3255,14.2764,1,0,0,0,14484,384.541,0.580507
67.49,4.31028e+06,602506,4.65378e+06,-251.475,-179.693,264.256,-0.956838,-0.171165,0.0668704,-0.225149,4.32014e+06,606996,4.64411e+06,2.31085,-33.3158,14.4101,1,0,0,0,14522.4,385.041,0.589755
67.59,4.31025e+06,602488,4.6538e+06,-252.567,-180.154,264.046,-0.955617,-0.17135,0.0684133,-0.229684,4.32014e+06,606993,4.64411e+06,2.0985,-33.3053,14.5428,1,0,0,0,14560.8,385.579,0.598098
67.69,4.31023e+06,602470,4.65383e+06,-251.773,-180.353,265.87,-0.954123,-0.17163,0.0697699,-0.235213,4.32014e+06,606989,4.64411e+06,1.88565,-33.2941,14.6748,1,0,0,0,14599.3,386.093,0.60816
67.79,4.3102e+06,602452,4.65386e+06,-252.666,-180.787,265.878,-0.952846,-0.171845,0.0712879,-0.239732,4.32014e+06,606986,4.64411e+06,1.67231,-33.2821,14.8059,1,0,0,0,14637.8,386.63,0.61663
67.89,4.31018e+06,602434,4.65389e+06,-252.968,-181.141,266.519,-0.951359,-0.172127,0.0726339,-0.244974,4.32014e+06,606983,4.64411e+06,1.45848,-33.2693,14.9361,1,0,0,0,14676.4,387.16,0.626356
67.99,4.31015e+06,602415,4.65391e+06,-253.722,-181.558,266.676,-0.950016,-0.172356,0.0741123,-0.24954,4.32014e+06,606980,4.64412e+06,1.24416,-33.2557,15.0655,1,0,0,0,14715,387.697,0.635017
68.09,4.31013e+06,602397,4.65394e+06,-254.43,-181.971,266.882,-0.948524,-0.173274,0.0754965,-0.254124,4.32014e+06,606976,4.64412e+06,1.02938,-33.2414,15.194,1,0,0,0,14753.7,388.235,0.644509
68.19,4.3101e+06,602379,4.65397e+06,-255.019,-182.369,267.216,-0.947109,-0.173495,0.0769358,-0.258776,4.32014e+06,606973,4.64412e+06,0.81413,-33.2262,15.3216,1,0,0,0,14792.4,388.773,0.653385
68.29,4.31008e+06,602361,4.65399e+06,-256.47,-182.888,266.62,-0.945688,-0.173711,0.0783344,-0.263366,4.32014e+06,606970,4.64412e+06,0.598427,-33.2104,15.4485,1,0,0,0,14831.2,389.326,0.662181
68.39,4.31005e+06,602343,4.65402e+06,-255.691,-183.097,268.431,-0.944169,-0.173957,0.079707,-0.2682,4.32014e+06,606966,4.64412e+06,0.382273,-33.1937,15.5744,1,0,0,0,14870.1,389.847,0.671468
68.49,4.31003e+06,602324,4.65405e+06,-254.44,-183.241,270.751,-0.942548,-0.174209,0.0810269,-0.273294,4.32014e+06,606963,4.64412e+06,0.165682,-33.1763,15.6995,1,0,0,0,14909,390.378,0.68124
68.59,4.31e+06,602306,4.65407e+06,-255.293,-183.68,270.8,-0.94105,-0.174428,0.0824357,-0.277857,4.32014e+06,606960,4.64412e+06,-0.0513429,-33.1581,15.8238,1,0,0,0,14947.9,390.92,0.690152
68.69,4.30997e+06,602288,4.6541e+06,-255.493,-184.029,271.554,-0.939422,-0.174646,0.0837453,-0.282793,4.32014e+06,606956,4.64413e+06,-0.26879,-33.1392,15.9471,1,0,0,0,14986.9,391.461,0.699711
68.79,4.30995e+06,602269,4.65413e+06,-256.8,-184.533,271.116,-0.938028,-0.174796,0.0851837,-0.286868,4.32014e+06,606953,4.64413e+06,-0.486655,-33.1194,16.0697,1,0,0,0,15026,392.009,0.7078
68.89,4.30992e+06,602251,4.65415e+06,-258.51,-185.093,270.248,-0.936868,-0.174848,0.0867734,-0.290132,4.32014e+06,606950,4.64413e+06,-0.704926,-33.0989,16.1914,1,0,0,0,15065.1,392.569,0.714466
68.99,4.3099e+06,602232,4.65418e+06,-258.94,-185.478,270.752,-0.935093,-0.175074,0.0879871,-0.295311,4.32014e+06,606946,4.64413e+06,-0.923595,-33.0777,16.3122,1,0,0,0,15104.2,393.113,0.724551
69.09,4.30987e+06,602213,4.65421e+06,-259.653,-185.903,270.953,-0.933372,-0.175777,0.0894391,-0.299866,4.32014e+06,606943,4.64413e+06,-1.14266,-33.0556,16.4322,1,0,0,0,15143.4,393.663,0.734201
69.19,4.30985e+06,602195,4.65424e+06,-259.665,-186.232,271.911,-0.931728,-0.175944,0.0906938,-0.304468,4.32014e+06,606940,4.64413e+06,-1.3621,-33.0328,16.5513,1,0,0,0,15182.7,394.207,0.743306
69.29,4.30982e+06,602176,4.65426e+06,-258.974,-186.464,273.627,-0.930013,-0.176116,0.0919852,-0.309189,4.32014e+06,606936,4.64414e+06,-1.58192,-33.0093,16.6695,1,0,0,0,15222,394.749,0.752697
69.39,4.30979e+06,602158,4.65429e+06,-260.468,-187.002,272.985,-0.928354,-0.176261,0.0932743,-0.313672,4.32014e+06,606933,4.64414e+06,-1.8021,-32.9849,16.7869,1,0,0,0,15261.4,395.306,0.761672
69.49,4.30977e+06,602139,4.65432e+06,-261.161,-187.429,273.206,-0.926621,-0.176428,0.0945249,-0.318294,4.32014e+06,606930,4.64414e+06,-2.02264,-32.9598,16.9035,1,0,0,0,15300.8,395.859,0.770944
69.59,4.30974e+06,602120,4.65435e+06,-260.301,-187.641,275.102,-0.924674,-0.176643,0.0956383,-0.323464,4.32014e+06,606927,4.64414e+06,-2.24352,-32.9339,17.0192,1,0,0,0,15340.3,396.403,0.781237
69.69,4.30972e+06,602101,4.65437e+06,-261.994,-188.21,274.246,-0.923105,-0.176715,0.0969833,-0.32748,4.32014e+06,606923,4.64414e+06,-2.46475,-32.9073,17.134,1,0,0,0,15379.8,396.965,0.789437
69.79,4.30969e+06,602083,4.6544e+06,-261.481,-188.473,275.763,-0.920918,-0.176938,0.0979638,-0.333176,4.32014e+06,606920,4.64414e+06,-2.6863,-32.8799,17.248,1,0,0,0,15419.4,397.51,0.800734
69.89,4.30966e+06,602064,4.65443e+06,-262.649,-188.97,275.474,-0.919328,-0.177003,0.0992785,-0.337121,4.32014e+06,606917,4.64415e+06,-2.90818,-32.8517,17.3611,1,0,0,0,15459.1,398.071,0.808856
69.99,4.30964e+06,602045,4.65446e+06,-263.776,-189.462,275.232,-0.91781,-0.177038,0.100603,-0.340825,4.32014e+06,606913,4.64415e+06,-3.13037,-32.8227,17.4734,1,0,0,0,15498.7,398.637,0.816537
70.09,4.30961e+06,602026,4.65448e+06,-264.491,-189.899,275.427,-0.915903,-0.177617,0.10165,-0.345312,4.32014e+06,606910,4.64415e+06,-3.35287,-32.793,17.5848,1,0,0,0,15538.5,399.197,0.826087
70.19,4.30958e+06,602007,4.65451e+06,-265.488,-190.377,275.318,-0.914034,-0.1777,0.102787,-0.349856,4.32014e+06,606907,4.64415e+06,-3.57566,-32.7625,17.6954,1,0,0,0,15578.3,399.762,0.835353
70.29,4.30956e+06,601988,4.65454e+06,-266.65,-190.878,275.03,-0.912149,-0.177794,0.103934,-0.354361,4.32014e+06,606904,4.64415e+06,-3.79874,-32.7313,17.8052,1,0,0,0,15618.1,400.332,0.8446
70.39,4.30953e+06,601969,4.65457e+06,-265.449,-191.051,277.293,-0.910114,-0.17792,0.105029,-0.359174,4.32014e+06,606900,4.64415e+06,-4.02209,-32.6993,17.914,1,0,0,0,15658.1,400.87,0.854475
70.49,4.3095e+06,601950,4.65459e+06,-267.398,-191.665,276.155,-0.9083,-0.177935,0.106187,-0.363393,4.32013e+06,606897,4.64416e+06,-4.24571,-32.6665,18.0221,1,0,0,0,15698,401.45,0.863187
70.59,4.30948e+06,601930,4.65462e+06,-268.245,-192.126,276.205,-0.906355,-0.17801,0.107231,-0.367877,4.32013e+06,606894,4.64416e+06,-4.4696,-32.6329,18.1293,1,0,0,0,15738,402.018,0.872439
70.69,4.30945e+06,601911,4.65465e+06,-270.001,-192.713,275.276,-0.904631,-0.178012,0.108403,-0.371757,4.32013e+06,606890,4.64416e+06,-4.69373,-32.5986,18.2356,1,0,0,0,15778.1,402.609,0.880566
70.79,4.30942e+06,601892,4.65468e+06,-269.834,-193.035,276.416,-0.902291,-0.178156,0.109321,-0.377069,4.32013e+06,606887,4.64416e+06,-4.9181,-32.5635,18.3411,1,0,0,0,15818.2,403.155,0.891485
70.89,4.3094e+06,601873,4.65471e+06,-269.734,-193.369,277.479,-0.899766,-0.178365,0.110123,-0.382727,4.32013e+06,606884,4.64416e+06,-5.1427,-32.5277,18.4458,1,0,0,0,15858.4,403.704,0.903128
70.99,4.30937e+06,601853,4.65473e+06,-270.027,-193.758,278.118,-0.897337,-0.178502,0.110986,-0.388079,4.32013e+06,606881,4.64417e+06,-5.36753,-32.4911,18.5496,1,0,0,0,15898.7,404.262,0.914195
71.09,4.30934e+06,601834,4.65476e+06,-270.74,-194.203,278.31,-0.895414,-0.177551,0.111826,-0.392689,4.32013e+06,606877,4.64417e+06,-5.59257,-32.4537,18.6526,1,0,0,0,15939,404.831,0.922874
71.19,4.30932e+06,601815,4.65479e+06,-272.364,-194.777,277.516,-0.893324,-0.177587,0.112807,-0.397126,4.32013e+06,606874,4.64417e+06,-5.81781,-32.4156,18.7547,1,0,0,0,15979.3,405.421,0.932215
71.29,4.30929e+06,601795,4.65482e+06,-270.215,-194.824,280.798,-0.891092,-0.177629,0.113755,-0.401824,4.32013e+06,606871,4.64417e+06,-6.04325,-32.3767,18.8561,1,0,0,0,16019.7,405.943,0.9421
71.39,4.30926e+06,601776,4.65485e+06,-271.411,-195.34,280.467,-0.888975,-0.177641,0.114717,-0.40621,4.32013e+06,606868,4.64417e+06,-6.26888,-32.337,18.9565,1,0,0,0,16060.2,406.519,0.951387
71.49,4.30924e+06,601756,4.65487e+06,-272.6,-195.855,280.141,-0.886853,-0.177625,0.115681,-0.410559,4.32013e+06,606865,4.64418e+06,-6.49467,-32.2966,19.0562,1,0,0,0,16100.7,407.098,0.960614
71.59,4.30921e+06,601737,4.6549e+06,-271.81,-196.095,281.951,-0.884385,-0.177685,0.116501,-0.415594,4.32013e+06,606861,4.64418e+06,-6.72064,-32.2554,19.155,1,0,0,0,16141.3,407.649,0.971243
71.69,4.30918e+06,601717,4.65493e+06,-272.589,-196.555,282.068,-0.882195,-0.17764,0.117413,-0.419988,4.32013e+06,606858,4.64418e+06,-6.94676,-32.2134,19.2529,1,0,0,0,16181.9,408.222,0.980586
71.79,4.30916e+06,601697,4.65496e+06,-273.318,-197.008,282.237,-0.879971,-0.177605,0.118317,-0.424391,4.32013e+06,606855,4.64418e+06,-7.17303,-32.1707,19.3501,1,0,0,0,16222.6,408.796,0.989989
71.89,4.30913e+06,601677,4.65499e+06,-274.324,-197.5,282.109,-0.87792,-0.177467,0.11926,-0.428413,4.32013e+06,606852,4.64418e+06,-7.39943,-32.1273,19.4464,1,0,0,0,16263.3,409.376,0.998589
71.99,4.3091e+06,601658,4.65502e+06,-274.798,-197.92,282.548,-0.875423,-0.177442,0.120018,-0.433294,4.32013e+06,606848,4.64418e+06,-7.62596,-32.083,19.5419,1,0,0,0,16304.1,409.945,1.00897
72.09,4.30907e+06,601638,4.65504e+06,-275.505,-198.372,282.737,-0.873311,-0.177084,0.120051,-0.437672,4.32013e+06,606845,4.64419e+06,-7.85261,-32.0381,19.6366,1,0,0,0,16345,410.52,1.01768
72.19,4.30905e+06,601618,4.65507e+06,-275.508,-198.726,283.687,-0.870998,-0.176974,0.12089,-0.442074,4.32012e+06,606842,4.64419e+06,-8.07937,-31.9923,19.7304,1,0,0,0,16385.9,411.086,1.02713
72.29,4.30902e+06,601598,4.6551e+06,-275.884,-199.133,284.233,-0.868658,-0.176853,0.121682,-0.446486,4.32012e+06,606839,4.64419e+06,-8.30623,-31.9458,19.8235,1,0,0,0,16426.8,411.658,1.03662
72.39,4.30899e+06,601578,4.65513e+06,-274.651,-199.316,286.516,-0.866163,-0.176743,0.122437,-0.451146,4.32012e+06,606836,4.64419e+06,-8.53318,-31.8985,19.9157,1,0,0,0,16467.9,412.217,1.04665
72.49,4.30896e+06,601558,4.65516e+06,-274.589,-199.663,287.531,-0.863691,-0.176617,0.123183,-0.455709,4.32012e+06,606832,4.64419e+06,-8.7602,-31.8505,20.0071,1,0,0,0,16509,412.79,1.0565
72.59,4.30894e+06,601538,4.65519e+06,-275.768,-200.183,287.208,-0.861398,-0.176451,0.124002,-0.459872,4.32012e+06,606829,4.6442e+06,-8.9873,-31.8018,20.0977,1,0,0,0,16550.1,413.367,1.06556
72.69,4.30891e+06,601518,4.65522e+06,-276.117,-200.589,287.778,-0.858863,-0.176312,0.124732,-0.464446,4.32012e+06,606826,4.6442e+06,-9.21445,-31.7522,20.1875,1,0,0,0,16591.3,413.941,1.0755
72.79,4.30888e+06,601498,4.65525e+06,-277.691,-201.164,287.031,-0.856869,-0.176003,0.125643,-0.467987,4.32012e+06,606823,4.6442e+06,-9.44166,-31.7019,20.2764,1,0,0,0,16632.5,414.527,1.08326
72.89,4.30885e+06,601478,4.65527e+06,-278.423,-201.623,287.188,-0.85444,-0.175781,0.126402,-0.472287,4.32012e+06,606820,4.6442e+06,-9.6689,-31.6509,20.3646,1,0,0,0,16673.8,415.107,1.09265
72.99,4.30883e+06,601458,4.6553e+06,-278.621,-202.011,287.911,-0.851413,-0.175718,0.126898,-0.477615,4.32012e+06,606817,4.6442e+06,-9.89617,-31.5991,20.452,1,0,0,0,16715.1,415.677,1.10425
73.09,4.3088e+06,601438,4.65533e+06,-279.323,-202.467,288.098,-0.848843,-0.175032,0.128228,-0.482065,4.32012e+06,606813,4.64421e+06,-10.1235,-31.5466,20.5385,1,0,0,0,16756.5,416.258,1.11401
73.19,4.30877e+06,601418,4.65536e+06,-279.421,-202.839,288.939,-0.846323,-0.174787,0.128914,-0.486383,4.32012e+06,606810,4.64421e+06,-10.3508,-31.4933,20.6243,1,0,0,0,16798,416.834,1.12351
73.29,4.30874e+06,601397,4.65539e+06,-280.156,-203.3,289.09,-0.843803,-0.17453,0.129599,-0.490653,4.32011e+06,606807,4.64421e+06,-10.5781,-31.4392,20.7093,1,0,0,0,16839.5,417.416,1.13293
73.39,4.30871e+06,601377,4.65542e+06,-280.379,-203.69,289.793,-0.841213,-0.174302,0.130256,-0.494988,4.32011e+06,606804,4.64421e+06,-10.8054,-31.3844,20.7934,1,0,0,0,16881.1,417.995,1.14255
73.49,4.30869e+06,601357,4.65545e+06,-280.625,-204.084,290.47,-0.838596,-0.174019,0.130865,-0.499348,4.32011e+06,606801,4.64422e+06,-11.0326,-31.3289,20.8768,1,0,0,0,16922.7,418.575,1.15219
73.59,4.30866e+06,601336,4.65548e+06,-282.865,-204.755,288.995,-0.836349,-0.173635,0.131614,-0.50304,4.32011e+06,606798,4.64422e+06,-11.2599,-31.2726,20.9594,1,0,0,0,16964.4,419.176,1.16042
73.69,4.30863e+06,601316,4.65551e+06,-283.607,-205.219,289.135,-0.833774,-0.173294,0.132239,-0.507251,4.32011e+06,606795,4.64422e+06,-11.4871,-31.2155,21.0413,1,0,0,0,17006.1,419.763,1.16978
73.79,4.3086e+06,601295,4.65554e+06,-283.605,-205.579,290.074,-0.830766,-0.173024,0.132706,-0.512132,4.32011e+06,606791,4.64422e+06,-11.7142,-31.1577,21.1223,1,0,0,0,17047.9,420.336,1.18063
73.89,4.30857e+06,601275,4.65557e+06,-283.464,-205.921,291.158,-0.827415,-0.172844,0.133037,-0.517505,4.32011e+06,606788,4.64422e+06,-11.9413,-31.0992,21.2025,1,0,0,0,17089.8,420.907,1.19262
73.99,4.30855e+06,601254,4.65559e+06,-283.896,-206.343,291.625,-0.824427,-0.172547,0.1335,-0.522231,4.32011e+06,606785,4.64423e+06,-12.1683,-31.0399,21.282,1,0,0,0,17131.7,421.488,1.20321
74.09,4.30852e+06,601233,4.65562e+06,-284.592,-206.799,291.812,-0.821674,-0.171334,0.134644,-0.526657,4.3201e+06,606782,4.64423e+06,-12.3953,-30.9799,21.3607,1,0,0,0,17173.7,422.075,1.21291
74.19,4.30849e+06,601213,4.65565e+06,-287.087,-207.507,290.053,-0.819013,-0.170869,0.135218,-0.53079,4.3201e+06,606779,4.64423e+06,-12.6221,-30.9191,21.4387,1,0,0,0,17215.7,422.692,1.22222
74.29,4.30846e+06,601192,4.65568e+06,-286.333,-207.762,291.806,-0.816225,-0.170447,0.135757,-0.535066,4.3201e+06,606776,4.64423e+06,-12.8488,-30.8576,21.5158,1,0,0,0,17257.8,423.256,1.2319
74.39,4.30843e+06,601171,4.65571e+06,-286.769,-208.182,292.272,-0.813484,-0.17001,0.136284,-0.539229,4.3201e+06,606773,4.64423e+06,-13.0755,-30.7953,21.5922,1,0,0,0,17299.9,423.842,1.24136
74.49,4.3084e+06,601150,4.65574e+06,-288.456,-208.777,291.386,-0.810864,-0.169522,0.136832,-0.543175,4.3201e+06,606770,4.64424e+06,-13.302,-30.7323,21.6679,1,0,0,0,17342.1,424.45,1.25034
74.59,4.30837e+06,601129,4.65577e+06,-289.297,-209.254,291.414,-0.808123,-0.169036,0.137367,-0.547261,4.3201e+06,606767,4.64424e+06,-13.5283,-30.6686,21.7428,1,0,0,0,17384.3,425.045,1.25968
74.69,4.30835e+06,601108,4.6558e+06,-288.384,-209.487,293.33,-0.80469,-0.168698,0.137643,-0.552331,4.3201e+06,606764,4.64424e+06,-13.7546,-30.6041,21.8169,1,0,0,0,17426.6,425.605,1.27129
74.79,4.30832e+06,601088,4.65583e+06,-288.829,-209.909,293.781,-0.801719,-0.16823,0.138074,-0.55667,4.3201e+06,606761,4.64424e+06,-13.9806,-30.5389,21.8903,1,0,0,0,17469,426.192,1.28126
74.89,4.30829e+06,601067,4.65586e+06,-289.312,-210.335,294.19,-0.798714,-0.167753,0.138467,-0.561019,4.32009e+06,606758,4.64425e+06,-14.2066,-30.4729,21.9629,1,0,0,0,17511.4,426.78,1.29128
74.99,4.30826e+06,601046,4.65589e+06,-288.906,-210.642,295.541,-0.794367,-0.167574,0.138483,-0.567205,4.32009e+06,606755,4.64425e+06,-14.4323,-30.4062,22.0348,1,0,0,0,17553.9,427.348,1.30566
75.09,4.30823e+06,601025,4.65592e+06,-289.595,-211.097,295.728,-0.79136,-0.166141,0.139769,-0.571499,4.32009e+06,606751,4.64425e+06,-14.6578,-30.3388,22.1059,1,0,0,0,17596.4,427.941,1.31553
75.19,4.3082e+06,601003,4.65595e+06,-291.539,-211.726,294.559,-0.788487,-0.165547,0.140204,-0.575522,4.32009e+06,606748,4.64425e+06,-14.8832,-30.2706,22.1763,1,0,0,0,17639,428.552,1.3249
75.29,4.30817e+06,600982,4.65598e+06,-289.526,-211.803,297.664,-0.785448,-0.164983,0.140601,-0.579727,4.32009e+06,606745,4.64425e+06,-15.1084,-30.2017,22.246,1,0,0,0,17681.7,429.115,1.33475
75.39,4.30814e+06,600961,4.65601e+06,-290.441,-212.288,297.606,-0.78253,-0.164328,0.14104,-0.583738,4.32009e+06,606742,4.64426e+06,-15.3333,-30.1321,22.3149,1,0,0,0,17724.4,429.71,1.34415
