timestamp,est_pos_x,est_pos_y,est_pos_z,est_vel_x,est_vel_y,est_vel_z,est_q_w,est_q_x,est_q_y,est_q_z,true_pos_x,true_pos_y,true_pos_z,true_vel_x,true_vel_y,true_vel_z,true_q_w,true_q_x,true_q_y,true_q_z,pos_error,vel_error,att_error
28.89,4.31715e+06,606654,4.64688e+06,-115.102,-38.2191,95.891,0.157874,0.127742,-0.13332,0.970043,4.31921e+06,607711,4.64484e+06,28.7976,8.40609,-40.9332,1,0,0,0,3081.25,203.965,2.82452
28.99,4.31714e+06,606651,4.64689e+06,-115.222,-38.5248,96.474,0.152379,0.127485,-0.134143,0.970842,4.31921e+06,607712,4.64484e+06,28.8271,8.23872,-40.9722,1,0,0,0,3101.53,204.52,2.83564
29.09,4.31713e+06,606647,4.6469e+06,-115.684,-38.8813,96.6926,0.147294,0.125789,-0.135346,0.97168,4.31922e+06,607713,4.64484e+06,28.8563,8.07121,-41.0096,1,0,0,0,3121.87,205.082,2.84593
29.19,4.31712e+06,606643,4.64691e+06,-115.318,-39.1219,97.8038,0.142368,0.125424,-0.136241,0.972337,4.31922e+06,607714,4.64483e+06,28.8853,7.90357,-41.0455,1,0,0,0,3142.27,205.634,2.85589
29.29,4.31711e+06,606639,4.64692e+06,-115.121,-39.3869,98.732,0.137436,0.125025,-0.137135,0.972972,4.31922e+06,607715,4.64483e+06,28.914,7.7358,-41.0798,1,0,0,0,3162.72,206.189,2.86585
29.39,4.3171e+06,606635,4.64693e+06,-116.23,-39.8366,98.2529,0.1326,0.124598,-0.137987,0.973577,4.31923e+06,607715,4.64482e+06,28.9425,7.56791,-41.1126,1,0,0,0,3183.23,206.749,2.87561
29.49,4.31709e+06,606631,4.64694e+06,-115.219,-39.9885,100.054,0.127392,0.124233,-0.138808,0.974202,4.31923e+06,607716,4.64482e+06,28.9708,7.39989,-41.1438,1,0,0,0,3203.8,207.3,2.88611
29.59,4.31707e+06,606627,4.64695e+06,-117.494,-40.6042,98.3195,0.123123,0.123685,-0.139693,0.974694,4.31923e+06,607717,4.64481e+06,28.9989,7.23176,-41.1734,1,0,0,0,3224.43,207.862,2.89472
29.69,4.31706e+06,606623,4.64696e+06,-119.741,-41.2181,96.6165,0.119231,0.123106,-0.140654,0.975113,4.31923e+06,607718,4.64481e+06,29.0268,7.06352,-41.2015,1,0,0,0,3245.11,208.463,2.90256
29.79,4.31705e+06,606619,4.64697e+06,-118.471,-41.3318,98.6881,0.11281,0.122856,-0.141268,0.97582,4.31924e+06,607718,4.64481e+06,29.0544,6.89518,-41.228,1,0,0,0,3265.85,208.964,2.91549
29.89,4.31704e+06,606615,4.64698e+06,-118.881,-41.6858,98.9557,0.107821,0.122391,-0.142064,0.976326,4.31924e+06,607719,4.6448e+06,29.0818,6.72673,-41.2529,1,0,0,0,3286.64,209.512,2.92553
29.99,4.31703e+06,606610,4.64699e+06,-119.072,-42.0076,99.4567,0.10239,0.121947,-0.14279,0.97686,4.31924e+06,607720,4.6448e+06,29.1089,6.55818,-41.2763,1,0,0,0,3307.49,210.052,2.93645
30.09,4.31702e+06,606606,4.647e+06,-119.53,-42.3689,99.6729,0.097453,0.121014,-0.14324,0.977415,4.31925e+06,607720,4.64479e+06,29.1359,6.38954,-41.2981,1,0,0,0,3328.39,210.598,2.94638
30.19,4.317e+06,606602,4.64701e+06,-120.488,-42.8006,99.3497,0.0925327,0.120462,-0.143967,0.977855,4.31925e+06,607721,4.64479e+06,29.1626,6.22081,-41.3183,1,0,0,0,3349.35,211.154,2.95626
30.29,4.31699e+06,606598,4.64702e+06,-120.358,-43.0796,100.197,0.0875849,0.119917,-0.144698,0.97827,4.31925e+06,607722,4.64479e+06,29.1891,6.05199,-41.3369,1,0,0,0,3370.37,211.684,2.9662
30.39,4.31698e+06,606593,4.64703e+06,-121.052,-43.4749,100.157,0.0826903,0.119384,-0.145434,0.978652,4.31925e+06,607722,4.64478e+06,29.2153,5.88309,-41.3539,1,0,0,0,3391.44,212.23,2.97602
30.49,4.31697e+06,606589,4.64704e+06,-122.355,-43.9562,99.4609,0.0779499,0.118793,-0.146155,0.979005,4.31926e+06,607723,4.64478e+06,29.2414,5.71412,-41.3694,1,0,0,0,3412.57,212.795,2.98553
30.59,4.31696e+06,606585,4.64705e+06,-122.099,-44.2182,100.44,0.0728023,0.118234,-0.146821,0.979369,4.31926e+06,607723,4.64477e+06,29.2672,5.54508,-41.3833,1,0,0,0,3433.75,213.312,2.99586
30.69,4.31694e+06,606580,4.64706e+06,-121.647,-44.4521,101.63,0.0673585,0.117692,-0.147415,0.979735,4.31926e+06,607724,4.64477e+06,29.2928,5.37596,-41.3956,1,0,0,0,3455,213.827,3.00677
30.79,4.31693e+06,606576,4.64707e+06,-122.179,-44.826,101.761,0.0625051,0.117051,-0.148068,0.980035,4.31927e+06,607724,4.64477e+06,29.3181,5.20679,-41.4063,1,0,0,0,3476.29,214.363,3.0165
30.89,4.31692e+06,606571,4.64708e+06,-122.788,-45.2112,101.81,0.0577436,0.116379,-0.148732,0.980306,4.31927e+06,607725,4.64476e+06,29.3432,5.03755,-41.4154,1,0,0,0,3497.64,214.901,3.02604
30.99,4.31691e+06,606567,4.64709e+06,-123.343,-45.5894,101.916,0.0530096,0.115702,-0.149368,0.980557,4.31927e+06,607725,4.64476e+06,29.3681,4.86826,-41.423,1,0,0,0,3519.05,215.436,3.03552
31.09,4.3169e+06,606562,4.6471e+06,-123.795,-45.9535,102.13,0.0481568,0.11581,-0.150488,0.980623,4.31928e+06,607726,4.64475e+06,29.3928,4.69892,-41.429,1,0,0,0,3540.5,215.966,3.04524
31.19,4.31688e+06,606558,4.64711e+06,-124.536,-46.3586,102.032,0.043243,0.115126,-0.151094,0.98084,4.31928e+06,607726,4.64475e+06,29.4172,4.52953,-41.4334,1,0,0,0,3562.01,216.503,3.05508
31.29,4.31687e+06,606553,4.64712e+06,-124.981,-46.7219,102.253,0.0383361,0.114403,-0.151689,0.981036,4.31928e+06,607727,4.64474e+06,29.4415,4.3601,-41.4362,1,0,0,0,3583.58,217.031,3.0649
31.39,4.31686e+06,606548,4.64713e+06,-122.969,-46.7396,105.117,0.0330775,0.113697,-0.152215,0.981229,4.31928e+06,607727,4.64474e+06,29.4654,4.19063,-41.4374,1,0,0,0,3605.21,217.505,3.07543
31.49,4.31685e+06,606544,4.64714e+06,-123.341,-47.0927,105.415,0.0281744,0.112951,-0.152814,0.981375,4.31929e+06,607728,4.64474e+06,29.4892,4.02112,-41.437,1,0,0,0,3626.88,218.026,3.08524
31.59,4.31683e+06,606539,4.64715e+06,-123.817,-47.4605,105.602,0.0232915,0.112157,-0.153374,0.981506,4.31929e+06,607728,4.64473e+06,29.5127,3.85159,-41.4351,1,0,0,0,3648.6,218.547,3.09501
31.69,4.31682e+06,606534,4.64716e+06,-125.009,-47.9302,105.019,0.018796,0.111315,-0.153966,0.981606,4.31929e+06,607728,4.64473e+06,29.536,3.68203,-41.4315,1,0,0,0,3670.38,219.079,3.104
31.79,4.31681e+06,606529,4.64718e+06,-124.855,-48.2084,105.881,0.0133564,0.110597,-0.154401,0.981708,4.3193e+06,607729,4.64472e+06,29.5591,3.51245,-41.4264,1,0,0,0,3692.22,219.586,3.11488
31.89,4.3168e+06,606525,4.64719e+06,-125.238,-48.5629,106.165,0.00835554,0.109782,-0.154909,0.981775,4.3193e+06,607729,4.64472e+06,29.5819,3.34286,-41.4197,1,0,0,0,3714.1,220.102,3.12488
31.99,4.31678e+06,606520,4.6472e+06,-125.792,-48.9418,106.269,0.00368384,0.108946,-0.15547,0.981808,4.3193e+06,607729,4.64472e+06,29.6045,3.17325,-41.4114,1,0,0,0,3736.04,220.621,3.13422
32.09,4.31677e+06,606515,4.64721e+06,-126.243,-49.3073,106.482,-0.00150736,0.106964,-0.156849,0.981812,4.3193e+06,607730,4.64471e+06,29.6269,3.00363,-41.4016,1,0,0,0,3758.04,221.137,3.13858
32.19,4.31676e+06,606510,4.64722e+06,-126.044,-49.5813,107.397,-0.00645585,0.106121,-0.157322,0.981808,4.31931e+06,607730,4.64471e+06,29.649,2.83401,-41.3901,1,0,0,0,3780.08,221.642,3.12868
32.29,4.31675e+06,606505,4.64723e+06,-126.703,-49.9759,107.387,-0.0113784,0.105194,-0.157748,0.981794,4.31931e+06,607730,4.6447e+06,29.6709,2.66439,-41.3771,1,0,0,0,3802.18,222.159,3.11884
32.39,4.31673e+06,606500,4.64724e+06,-126.207,-50.2076,108.621,-0.0164272,0.104311,-0.158176,0.981748,4.31931e+06,607731,4.6447e+06,29.6925,2.49477,-41.3625,1,0,0,0,3824.33,222.66,3.10874
32.49,4.31672e+06,606495,4.64725e+06,-126.469,-50.5458,109.039,-0.0213725,0.103371,-0.158586,0.981686,4.31932e+06,607731,4.64469e+06,29.7139,2.32516,-41.3463,1,0,0,0,3846.53,223.169,3.09884
32.59,4.31671e+06,606490,4.64726e+06,-128.661,-51.1562,107.383,-0.0256778,0.102323,-0.159047,0.981618,4.31932e+06,607731,4.64469e+06,29.7351,2.15556,-41.3285,1,0,0,0,3868.79,223.71,3.09023
32.69,4.3167e+06,606485,4.64727e+06,-128.581,-51.4452,108.169,-0.0308781,0.101377,-0.159384,0.981512,4.31932e+06,607731,4.64469e+06,29.756,1.98598,-41.3092,1,0,0,0,3891.09,224.208,3.07983
32.79,4.31668e+06,606480,4.64728e+06,-128.767,-51.7713,108.669,-0.0360414,0.100418,-0.159743,0.981376,4.31933e+06,607731,4.64468e+06,29.7767,1.81642,-41.2883,1,0,0,0,3913.46,224.71,3.06949
32.89,4.31667e+06,606474,4.64729e+06,-128.442,-52.0226,109.714,-0.0419758,0.099588,-0.159982,0.981186,4.31933e+06,607732,4.64468e+06,29.7972,1.64689,-41.2658,1,0,0,0,3935.87,225.2,3.05762
32.99,4.31666e+06,606469,4.64731e+06,-128.097,-52.2681,110.778,-0.048418,0.0988272,-0.16017,0.980936,4.31933e+06,607732,4.64467e+06,29.8174,1.47738,-41.2417,1,0,0,0,3958.33,225.689,3.04472
33.09,4.31664e+06,606464,4.64732e+06,-128.547,-52.6332,110.991,-0.0533244,0.0986496,-0.162369,0.980337,4.31933e+06,607732,4.64467e+06,29.8374,1.30791,-41.216,1,0,0,0,3980.85,226.19,3.03489
33.19,4.31663e+06,606459,4.64733e+06,-128.09,-52.8711,112.181,-0.0582511,0.0975951,-0.162698,0.980108,4.31934e+06,607732,4.64467e+06,29.8571,1.13848,-41.1888,1,0,0,0,4003.41,226.686,3.02502
33.29,4.31662e+06,606453,4.64734e+06,-128.644,-53.2506,112.282,-0.0631177,0.0965041,-0.163015,0.979862,4.31934e+06,607732,4.64466e+06,29.8765,0.969081,-41.16,1,0,0,0,4026.03,227.186,3.01527
33.39,4.31661e+06,606448,4.64735e+06,-128.339,-53.5086,113.31,-0.068109,0.0954275,-0.163307,0.979584,4.31934e+06,607732,4.64466e+06,29.8958,0.799732,-41.1297,1,0,0,0,4048.69,227.682,3.00527
33.49,4.31659e+06,606443,4.64736e+06,-128.979,-53.8993,113.321,-0.0729342,0.0942898,-0.163613,0.979296,4.31935e+06,607732,4.64465e+06,29.9147,0.630433,-41.0978,1,0,0,0,4071.41,228.179,2.99559
33.59,4.31658e+06,606437,4.64737e+06,-129.236,-54.2359,113.743,-0.0778725,0.0931763,-0.163915,0.978972,4.31935e+06,607732,4.64465e+06,29.9334,0.461187,-41.0643,1,0,0,0,4094.17,228.675,2.98569
33.69,4.31657e+06,606432,4.64738e+06,-130.277,-54.6832,113.326,-0.0824309,0.0919549,-0.164225,0.978662,4.31935e+06,607732,4.64465e+06,29.9519,0.292,-41.0292,1,0,0,0,4116.99,229.174,2.97654
33.79,4.31655e+06,606426,4.6474e+06,-130.66,-55.0367,113.614,-0.0873587,0.0907734,-0.164475,0.978303,4.31936e+06,607732,4.64464e+06,29.9701,0.122873,-40.9926,1,0,0,0,4139.86,229.669,2.96665
33.89,4.31654e+06,606421,4.64741e+06,-130.964,-55.378,113.989,-0.0924097,0.0896352,-0.164707,0.977905,4.31936e+06,607732,4.64464e+06,29.9881,-0.0461866,-40.9545,1,0,0,0,4162.77,230.162,2.95651
33.99,4.31653e+06,606415,4.64742e+06,-132.004,-55.8269,113.579,-0.0961535,0.0882549,-0.165051,0.977611,4.31936e+06,607732,4.64463e+06,30.0057,-0.215177,-40.9147,1,0,0,0,4185.75,230.669,2.94899
34.09,4.31652e+06,606410,4.64743e+06,-132.456,-56.1897,113.793,-0.100722,0.0889435,-0.165848,0.976954,4.31936e+06,607732,4.64463e+06,30.0232,-0.384093,-40.8735,1,0,0,0,4208.76,231.162,2.93981
34.19,4.3165e+06,606404,4.64744e+06,-135.882,-56.9703,110.806,-0.105507,0.0876684,-0.166095,0.976522,4.31937e+06,607732,4.64462e+06,30.0403,-0.552931,-40.8306,1,0,0,0,4231.83,231.747,2.93018
34.29,4.31649e+06,606398,4.64745e+06,-136.493,-57.3549,110.85,-0.110358,0.0864095,-0.166311,0.976061,4.31937e+06,607732,4.64462e+06,30.0573,-0.721687,-40.7863,1,0,0,0,4254.96,232.25,2.92043
34.39,4.31647e+06,606393,4.64746e+06,-136.394,-57.6393,111.66,-0.115271,0.0851529,-0.166486,0.975574,4.31937e+06,607732,4.64462e+06,30.0739,-0.890357,-40.7403,1,0,0,0,4278.13,232.718,2.91054
34.49,4.31646e+06,606387,4.64748e+06,-134.318,-57.6446,114.597,-0.120694,0.0839372,-0.166634,0.974998,4.31938e+06,607732,4.64461e+06,30.0903,-1.05894,-40.6929,1,0,0,0,4301.36,233.125,2.89961
34.59,4.31645e+06,606381,4.64749e+06,-134.032,-57.901,115.61,-0.125801,0.0826759,-0.166787,0.974434,4.31938e+06,607732,4.64461e+06,30.1064,-1.22742,-40.6439,1,0,0,0,4324.63,233.599,2.88932
34.69,4.31644e+06,606375,4.6475e+06,-134.339,-58.2402,115.985,-0.130734,0.0813616,-0.166943,0.973868,4.31938e+06,607732,4.6446e+06,30.1222,-1.39581,-40.5933,1,0,0,0,4347.96,234.084,2.87937
34.79,4.31642e+06,606370,4.64751e+06,-133.852,-58.4651,117.213,-0.136387,0.0801892,-0.167005,0.973179,4.31939e+06,607732,4.6446e+06,30.1378,-1.5641,-40.5413,1,0,0,0,4371.34,234.556,2.86797
34.89,4.31641e+06,606364,4.64752e+06,-134.619,-58.8694,117.096,-0.140798,0.0787705,-0.167182,0.972636,4.31939e+06,607731,4.6446e+06,30.153,-1.73228,-40.4877,1,0,0,0,4394.75,235.048,2.85906
34.99,4.3164e+06,606358,4.64754e+06,-134.682,-59.1701,117.734,-0.146355,0.0775294,-0.167256,0.971903,4.31939e+06,607731,4.64459e+06,30.1681,-1.90035,-40.4325,1,0,0,0,4418.22,235.525,2.84783
35.09,4.31638e+06,606352,4.64755e+06,-135.139,-59.5319,117.949,-0.151179,0.0766066,-0.169458,0.970856,4.31939e+06,607731,4.64459e+06,30.1828,-2.0683,-40.3759,1,0,0,0,4441.74,236.009,2.83807
35.19,4.31637e+06,606346,4.64756e+06,-135.387,-59.8638,118.391,-0.15593,0.0751819,-0.169572,0.970195,4.3194e+06,607731,4.64458e+06,30.1972,-2.23614,-40.3177,1,0,0,0,4465.31,236.49,2.82846
35.29,4.31636e+06,606340,4.64757e+06,-134.832,-60.0826,119.698,-0.160795,0.0737694,-0.169707,0.969486,4.3194e+06,607731,4.64458e+06,30.2114,-2.40386,-40.258,1,0,0,0,4488.93,236.965,2.8186
35.39,4.31634e+06,606334,4.64758e+06,-134.823,-60.3776,120.42,-0.165625,0.0723486,-0.169789,0.968765,4.3194e+06,607730,4.64458e+06,30.2253,-2.57145,-40.1968,1,0,0,0,4512.59,237.445,2.80881
35.49,4.31633e+06,606328,4.64759e+06,-136.543,-60.915,119.282,-0.170145,0.0708536,-0.169923,0.968069,4.31941e+06,607730,4.64457e+06,30.2389,-2.73891,-40.1341,1,0,0,0,4536.31,237.938,2.79964
35.59,4.31632e+06,606322,4.64761e+06,-136.083,-61.1448,120.492,-0.175246,0.069427,-0.170006,0.967247,4.31941e+06,607730,4.64457e+06,30.2521,-2.90623,-40.0699,1,0,0,0,4560.08,238.41,2.78928
35.69,4.3163e+06,606316,4.64762e+06,-136.075,-61.438,121.216,-0.18029,0.0679998,-0.170059,0.966412,4.31941e+06,607730,4.64456e+06,30.2652,-3.07342,-40.0041,1,0,0,0,4583.89,238.888,2.77903
35.79,4.31629e+06,606310,4.64763e+06,-136.738,-61.8253,121.221,-0.184864,0.0664791,-0.17012,0.965642,4.31942e+06,607729,4.64456e+06,30.2779,-3.24047,-39.9369,1,0,0,0,4607.74,239.371,2.76973
35.89,4.31627e+06,606303,4.64764e+06,-136.709,-62.1126,121.969,-0.190276,0.0650764,-0.170109,0.964688,4.31942e+06,607729,4.64456e+06,30.2903,-3.40738,-39.8682,1,0,0,0,4631.65,239.846,2.75871
35.99,4.31626e+06,606297,4.64766e+06,-137.178,-62.4711,122.185,-0.195045,0.0635781,-0.170152,0.963828,4.31942e+06,607729,4.64455e+06,30.3024,-3.57413,-39.798,1,0,0,0,4655.61,240.327,2.74899
36.09,4.31625e+06,606291,4.64767e+06,-137.643,-62.8288,122.403,-0.199419,0.0639424,-0.170632,0.962823,4.31942e+06,607728,4.64455e+06,30.3142,-3.74073,-39.7263,1,0,0,0,4679.61,240.805,2.74006
36.19,4.31623e+06,606285,4.64768e+06,-138.447,-63.2341,122.256,-0.204129,0.0624105,-0.170675,0.961928,4.31943e+06,607728,4.64454e+06,30.3257,-3.90717,-39.6531,1,0,0,0,4703.66,241.285,2.73044
36.29,4.31622e+06,606278,4.64769e+06,-137.991,-63.4614,123.469,-0.208931,0.0608712,-0.170695,0.960992,4.31943e+06,607727,4.64454e+06,30.3369,-4.07346,-39.5784,1,0,0,0,4727.76,241.755,2.72063
36.39,4.31621e+06,606272,4.6477e+06,-141.473,-64.2416,120.444,-0.213251,0.0592113,-0.170762,0.960135,4.31943e+06,607727,4.64454e+06,30.3478,-4.23958,-39.5023,1,0,0,0,4751.91,242.292,2.71179
36.49,4.31619e+06,606265,4.64772e+06,-142.681,-64.7019,119.869,-0.217816,0.0575747,-0.170796,0.959203,4.31944e+06,607727,4.64453e+06,30.3583,-4.40553,-39.4247,1,0,0,0,4776.11,242.802,2.70244
36.59,4.31618e+06,606259,4.64773e+06,-141.831,-64.8718,121.51,-0.222956,0.0560431,-0.170772,0.958116,4.31944e+06,607726,4.64453e+06,30.3686,-4.5713,-39.3456,1,0,0,0,4800.37,243.235,2.6919
36.69,4.31616e+06,606253,4.64774e+06,-142.014,-65.1865,122.042,-0.227805,0.0544471,-0.170765,0.957068,4.31944e+06,607726,4.64452e+06,30.3785,-4.73691,-39.2651,1,0,0,0,4824.67,243.707,2.68195
36.79,4.31615e+06,606246,4.64775e+06,-141.997,-65.472,122.789,-0.232905,0.0528701,-0.17077,0.955928,4.31945e+06,607725,4.64452e+06,30.3881,-4.90233,-39.1831,1,0,0,0,4849.01,244.173,2.67147
36.89,4.31614e+06,606240,4.64777e+06,-141.789,-65.7286,123.742,-0.238457,0.051386,-0.170717,0.954648,4.31945e+06,607725,4.64452e+06,30.3974,-5.06757,-39.0996,1,0,0,0,4873.4,244.633,2.66004
36.99,4.31612e+06,606233,4.64778e+06,-141.758,-66.0087,124.505,-0.244088,0.0498733,-0.170646,0.953317,4.31945e+06,607724,4.64451e+06,30.4064,-5.23262,-39.0148,1,0,0,0,4897.84,245.098,2.64843
37.09,4.31611e+06,606227,4.64779e+06,-142.232,-66.3611,124.726,-0.248395,0.0502391,-0.170342,0.952239,4.31946e+06,607724,4.64451e+06,30.415,-5.39748,-38.9284,1,0,0,0,4922.32,245.574,2.63955
37.19,4.31609e+06,606220,4.6478e+06,-143.815,-66.8691,123.755,-0.252982,0.0485712,-0.170333,0.951119,4.31946e+06,607723,4.6445e+06,30.4233,-5.56215,-38.8407,1,0,0,0,4946.86,246.079,2.63007
37.29,4.31608e+06,606213,4.64782e+06,-144.118,-67.1968,124.165,-0.257636,0.0468876,-0.170317,0.949956,4.31946e+06,607723,4.6445e+06,30.4313,-5.72662,-38.7515,1,0,0,0,4971.44,246.552,2.62044
37.39,4.31607e+06,606206,4.64783e+06,-143.525,-67.398,125.542,-0.262424,0.0452297,-0.170311,0.948727,4.31946e+06,607722,4.6445e+06,30.4389,-5.89088,-38.6609,1,0,0,0,4996.08,247,2.61053
37.49,4.31605e+06,606200,4.64784e+06,-144.697,-67.8475,125.02,-0.266928,0.043501,-0.170279,0.947556,4.31947e+06,607721,4.64449e+06,30.4462,-6.05494,-38.5688,1,0,0,0,5020.75,247.497,2.60119
37.59,4.31604e+06,606193,4.64786e+06,-142.922,-67.8807,127.672,-0.272297,0.0419019,-0.170224,0.946109,4.31947e+06,607721,4.64449e+06,30.4531,-6.21879,-38.4754,1,0,0,0,5045.48,247.923,2.59003
37.69,4.31602e+06,606186,4.64787e+06,-142.901,-68.1606,128.437,-0.277195,0.0402223,-0.170178,0.944767,4.31947e+06,607720,4.64449e+06,30.4597,-6.38243,-38.3805,1,0,0,0,5070.26,248.392,2.57985
37.79,4.31601e+06,606179,4.64788e+06,-143.165,-68.4802,128.898,-0.281967,0.0385095,-0.170139,0.943432,4.31948e+06,607719,4.64448e+06,30.4659,-6.54585,-38.2843,1,0,0,0,5095.08,248.864,2.56991
37.89,4.31599e+06,606173,4.6479e+06,-143.333,-68.7855,129.463,-0.286956,0.0368306,-0.170087,0.942003,4.31948e+06,607719,4.64448e+06,30.4718,-6.70905,-38.1866,1,0,0,0,5119.95,249.336,2.5595
37.99,4.31598e+06,606166,4.64791e+06,-143.355,-69.0682,130.186,-0.292385,0.035239,-0.170031,0.940403,4.31948e+06,607718,4.64447e+06,30.4774,-6.87202,-38.0875,1,0,0,0,5144.87,249.804,2.54815
38.09,4.31597e+06,606159,4.64792e+06,-143.845,-69.4159,130.412,-0.297016,0.0334136,-0.168346,0.939321,4.31949e+06,607717,4.64447e+06,30.4825,-7.03477,-37.9871,1,0,0,0,5169.83,250.279,2.53846
38.19,4.31595e+06,606152,4.64794e+06,-144.4,-69.7722,130.57,-0.301586,0.0316256,-0.168301,0.937934,4.31949e+06,607717,4.64447e+06,30.4873,-7.19728,-37.8853,1,0,0,0,5194.84,250.756,2.52888
38.29,4.31594e+06,606145,4.64795e+06,-146.625,-70.3631,128.933,-0.306032,0.0298339,-0.168248,0.936561,4.31949e+06,607716,4.64446e+06,30.4918,-7.35956,-37.7821,1,0,0,0,5219.9,251.264,2.51955
38.39,4.31592e+06,606138,4.64796e+06,-149.477,-71.0421,126.623,-0.310335,0.0279774,-0.168179,0.935214,4.31949e+06,607715,4.64446e+06,30.4958,-7.52161,-37.6775,1,0,0,0,5245,251.833,2.5105
38.49,4.31591e+06,606131,4.64797e+06,-149.527,-71.327,127.333,-0.314958,0.0261872,-0.168137,0.933727,4.3195e+06,607714,4.64446e+06,30.4995,-7.6834,-37.5716,1,0,0,0,5270.16,252.297,2.50077
38.59,4.31589e+06,606124,4.64799e+06,-149.216,-71.5607,128.433,-0.319759,0.0244365,-0.168036,0.932159,4.3195e+06,607714,4.64445e+06,30.5028,-7.84496,-37.4643,1,0,0,0,5295.37,252.746,2.49064
38.69,4.31588e+06,606116,4.648e+06,-148.281,-71.7056,130.205,-0.325024,0.0227572,-0.16795,0.930395,4.3195e+06,607713,4.64445e+06,30.5057,-8.00626,-37.3557,1,0,0,0,5320.63,253.178,2.47952
38.79,4.31586e+06,606109,4.64801e+06,-148.5,-72.013,130.738,-0.329768,0.0209531,-0.167903,0.928775,4.31951e+06,607712,4.64444e+06,30.5083,-8.16731,-37.2457,1,0,0,0,5345.94,253.651,2.46948
38.89,4.31585e+06,606102,4.64803e+06,-148.607,-72.304,131.393,-0.334742,0.01922,-0.16783,0.927044,4.31951e+06,607711,4.64444e+06,30.5105,-8.32811,-37.1344,1,0,0,0,5371.29,254.12,2.45893
38.99,4.31584e+06,606095,4.64804e+06,-148.297,-72.5334,132.492,-0.340675,0.0176251,-0.167725,0.924931,4.31951e+06,607710,4.64444e+06,30.5122,-8.48864,-37.0218,1,0,0,0,5396.68,254.577,2.44632
39.09,4.31582e+06,606088,4.64805e+06,-148.802,-72.8816,132.72,-0.344828,0.0175715,-0.168541,0.923244,4.31952e+06,607710,4.64443e+06,30.5136,-8.64891,-36.9078,1,0,0,0,5422.14,255.056,2.43748
39.19,4.31581e+06,606080,4.64807e+06,-147.347,-72.9553,135.059,-0.34935,0.015741,-0.168498,0.921583,4.31952e+06,607709,4.64443e+06,30.5146,-8.80891,-36.7925,1,0,0,0,5447.64,255.505,2.42784
39.29,4.31579e+06,606073,4.64808e+06,-146.96,-73.1785,136.252,-0.353879,0.0138752,-0.168423,0.919897,4.31952e+06,607708,4.64443e+06,30.5151,-8.96864,-36.6759,1,0,0,0,5473.19,255.977,2.41816
39.39,4.31578e+06,606066,4.6481e+06,-146.824,-73.437,137.175,-0.358394,0.012042,-0.168379,0.918181,4.31953e+06,607707,4.64442e+06,30.5153,-9.1281,-36.558,1,0,0,0,5498.78,256.453,2.4085
39.49,4.31576e+06,606058,4.64811e+06,-148.144,-73.9,136.535,-0.36266,0.0101338,-0.168279,0.916546,4.31953e+06,607706,4.64442e+06,30.5151,-9.28728,-36.4388,1,0,0,0,5524.41,256.931,2.39935
39.59,4.31575e+06,606051,4.64812e+06,-149.448,-74.361,135.914,-0.366851,0.00824295,-0.168215,0.914908,4.31953e+06,607705,4.64441e+06,30.5144,-9.44618,-36.3183,1,0,0,0,5550.1,257.418,2.39035
39.69,4.31573e+06,606044,4.64814e+06,-150.207,-74.7459,135.881,-0.371166,0.00631177,-0.168128,0.913197,4.31953e+06,607704,4.64441e+06,30.5134,-9.60479,-36.1966,1,0,0,0,5575.83,257.903,2.38106
39.79,4.31572e+06,606036,4.64815e+06,-150.139,-75.0136,136.74,-0.375988,0.00448816,-0.168048,0.911248,4.31954e+06,607703,4.64441e+06,30.5119,-9.76312,-36.0735,1,0,0,0,5601.62,258.374,2.37067
39.89,4.3157e+06,606029,4.64816e+06,-150.044,-75.277,137.628,-0.381062,0.0027488,-0.167957,0.909161,4.31954e+06,607702,4.6444e+06,30.51,-9.92115,-35.9492,1,0,0,0,5627.45,258.844,2.3597
39.99,4.31569e+06,606021,4.64818e+06,-150.929,-75.6809,137.469,-0.384841,0.000736601,-0.167874,0.907588,4.31954e+06,607701,4.6444e+06,30.5076,-10.0789,-35.8236,1,0,0,0,5653.33,259.332,2.35152
40.09,4.31567e+06,606014,4.64819e+06,-151.451,-76.0342,137.698,-0.389015,-0.000364686,-0.168981,0.905601,4.31955e+06,607700,4.6444e+06,30.5048,-10.2363,-35.6968,1,0,0,0,5679.25,259.813,2.34247
40.19,4.31566e+06,606006,4.64821e+06,-150.653,-76.2028,139.35,-0.393431,-0.00227541,-0.168881,0.903707,4.31955e+06,607699,4.64439e+06,30.5016,-10.3935,-35.5687,1,0,0,0,5705.24,260.278,2.33287
40.29,4.31564e+06,605998,4.64822e+06,-152.228,-76.7049,138.449,-0.397707,-0.00418923,-0.168794,0.901843,4.31955e+06,607698,4.64439e+06,30.498,-10.5503,-35.4394,1,0,0,0,5731.27,260.773,2.32356
40.39,4.31563e+06,605991,4.64823e+06,-153.672,-77.1887,137.692,-0.401943,-0.00611574,-0.168714,0.899967,4.31956e+06,607697,4.64439e+06,30.4939,-10.7068,-35.3089,1,0,0,0,5757.34,261.278,2.31432
40.49,4.31561e+06,605983,4.64825e+06,-155.122,-77.6739,136.931,-0.406116,-0.00806862,-0.168608,0.898096,4.31956e+06,607696,4.64438e+06,30.4894,-10.863,-35.1771,1,0,0,0,5783.46,261.795,2.30519
