t,agl
24.62,1000.1540183525799
24.63,999.0091706671082
24.64,999.5941949203997
24.650000000000002,1000.5535110481752
24.66,999.6739677855245
24.67,999.9854502004365
24.68,999.8854312406464
24.69,999.6565799626184
24.7,999.91946185864
24.71,999.4891447277824
24.72,999.2595272946508
24.73,1000.1030288567018
24.740000000000002,1000.8058800130074
24.75,1000.3735717001997
24.76,1000.3840150023777
24.77,1000.5271700058387
24.78,1000.1027736902656
24.79,1000.0118188050247
24.8,999.5703851575518
24.810000000000002,1000.3940925341778
24.82,1000.1385475709288
24.830000000000002,999.6558947028608
24.84,999.8425311408131
24.85,999.436742197347
24.86,1000.2626281018191
24.87,1000.7724030425767
24.88,999.4352062414595
24.89,1000.5225123338033
24.900000000000002,1000.6045636307342
24.91,999.4185346069133
24.92,998.9662682375823
24.93,1000.031452123053
24.94,999.9131409622548
24.95,999.889884327556
24.96,1000.563329428595
24.97,999.8240092544763
24.98,1001.2096635794117
24.990000000000002,999.2321010524286
25.0,999.5663156874086
25.01,999.5637232839806
25.02,999.906347589445
25.03,1000.7101972624341
25.04,999.4415823712028
25.05,999.5482411560137
25.060000000000002,999.6826489483276
25.07,999.9551090052784
25.080000000000002,1000.0807996056623
25.09,999.8048941397507
25.1,999.3555723146925
25.11,999.9513681385798
25.12,1000.7167715642148
25.13,1000.4577264505908
25.14,999.771543307477
25.150000000000002,1000.0357276019622
25.16,1000.2496516622323
25.17,1000.4424889186439
25.18,1000.7672683423307
25.19,1000.1343008135623
25.2,999.4137182550102
25.21,999.234743163112
25.22,1000.3014317137435
25.23,999.2762675443249
25.240000000000002,1000.4078712839101
25.25,999.7018374903449
25.26,999.3923976765009
25.27,1000.2566290286751
25.28,999.4885148622703
25.29,1000.2360592817257
25.3,1000.0913161096105
25.310000000000002,999.0492823961667
25.32,1000.7080680069831
25.330000000000002,1000.6468412704131
25.34,1000.4757861959653
25.35,1000.4864387093678
25.36,999.6356481837622
25.37,1000.5795772973507
25.38,1000.3789968520146
25.39,998.9539397188186
25.400000000000002,999.5172797401794
25.41,999.6210094105925
25.42,1000.7388920075749
25.43,999.5170930255833
25.44,999.7066854411173
25.45,999.357999390743
25.46,999.7612398874488
25.47,1000.5171969630837
25.48,999.2883172213501
25.490000000000002,1000.2359225284596
25.5,999.5615259924891
25.51,1000.9417790147172
25.52,1000.0574533563121
25.53,999.9579661791702
25.54,999.7095459656597
25.55,1000.1074755547904
25.560000000000002,999.264540370789
25.57,1000.0486845600025
25.580000000000002,999.7066087730216
25.59,999.6849438128011
25.6,1001.0298653076884
25.61,1000.7019653083132
25.62,1000.7301258817483
25.63,1000.4251314973384
25.64,1000.2040132625438
25.650000000000002,1000.7338795341175
25.66,1000.164055919857
25.67,1000.3091444179445
25.68,1000.6934150820946
25.69,1000.4080635054084
25.7,1000.2217095972613
25.71,1000.3978205120391
25.72,1000.0555013700206
25.73,1000.2539366940414
25.740000000000002,1000.3020476509573
25.75,999.3827650274113
25.76,999.6318329402424
25.77,1000.3639564601418
25.78,1000.065908810126
25.79,999.9911626464112
25.8,1000.1467679058355
25.810000000000002,999.008639811196
25.82,999.9152885146593
25.830000000000002,999.919585285566
25.84,1000.0900021313355
25.85,1000.4274746069175
25.86,999.817389592918
25.87,1000.6721519052361
25.88,999.513274674209
25.89,1000.346880891996
25.900000000000002,999.7404708956183
25.91,1000.5839099592922
25.92,1000.1104307772943
25.93,999.3969511896959
25.94,1000.0516281832867
25.95,1000.2002898844024
25.96,1000.1127156954016
25.97,1000.1644334568932
25.98,999.8875508847734
25.990000000000002,999.7204349422516
26.0,999.1780554828396
26.01,1000.2914918755715
26.02,1000.2538428584165
26.03,1000.9550235489213
26.04,999.9792776261193
26.05,1000.1387585978842
26.060000000000002,1000.075490138169
26.07,1000.4331931062162
26.080000000000002,999.7428126132342
26.09,1000.0753085886869
26.1,1000.0136134941811
26.11,1000.3717799778046
26.12,1001.1108784800142
26.13,1000.1654871933766
26.14,999.2776373100763
26.150000000000002,999.4139389793568
26.16,1000.5275807595546
26.17,999.168053920527
26.18,1000.1582442192363
26.19,999.634679321429
26.2,1001.3489966263908
26.21,999.3938752409763
26.22,999.6690300087168
26.23,1000.3906705778875
26.240000000000002,999.8840999106427
26.25,999.6404018307477
26.26,999.5172485065686
26.27,999.6715476976493
26.28,999.5468799257832
26.29,999.9936564505145
26.3,1000.9625540781583
26.310000000000002,1001.0312465718749
26.32,1001.0226140255529
26.330000000000002,999.9349067101158
26.34,1000.3579249861319
26.35,1000.0634862641521
26.36,999.589713378157
26.37,999.0978990310728
26.38,999.1189565760366
26.39,1000.0775520539903
26.400000000000002,999.3182003339683
26.41,999.602270362112
26.42,1000.1844999811248
26.43,998.833875270094
26.44,1000.7339287853554
26.45,1000.0264291941804
26.46,999.8117877321247
26.47,999.6808101938001
26.48,1000.2364536683846
26.490000000000002,999.5176315081773
26.5,1000.6603572357759
26.51,1000.4337894303887
26.52,999.6377632560473
26.53,999.9019234639886
26.54,1000.6064952655418
26.55,1000.2028806309323
26.560000000000002,999.8868982229084
26.57,999.6277909749155
26.580000000000002,999.9438227062169
26.59,999.7932312629999
26.6,1000.1545210293184
26.61,999.8430648116963
26.62,999.5162808979804
26.63,1000.5487459890197
26.64,1000.271715238713
26.650000000000002,999.5011996681964
26.66,999.7051693575164
26.67,1000.3549336090789
26.68,999.5806240031648
26.69,999.9149124376543
26.7,999.854594829011
26.71,999.6383307789401
26.72,999.4692026927229
26.73,999.9726071113497
26.740000000000002,999.5347887215589
26.75,999.7017751092294
26.76,1000.4247221361551
26.77,999.6414497592434
26.78,1000.2286742906599
26.79,1000.478633469364
26.8,999.9464421660464
26.810000000000002,1000.2549195069881
26.82,999.5715217943783
26.830000000000002,1000.3705922503365
26.84,1000.3225320102356
26.85,1000.7274998258116
26.86,1000.5859668015557
26.87,1000.1322243122096
26.88,1001.3801757428616
26.89,1000.4418847618157
26.900000000000002,1000.6364442571654
26.91,999.7694572937294
26.92,999.8156270640063
26.93,1000.0361599676576
26.94,999.4988230586541
26.95,1000.0189247920475
26.96,999.9803629462276
26.97,1000.5471101669106
26.98,1000.5836014724174
26.990000000000002,1000.0605327279682
27.0,999.8136380929318
27.01,1000.8952519136451
27.02,999.2398062249358
27.03,999.2241132646877
27.04,1000.240346649418
27.05,999.9653245396804
27.060000000000002,999.8463867865053
27.07,999.0853867673865
27.080000000000002,999.5608623676376
27.09,1000.7389863608092
27.1,1000.6537197937187
27.11,1000.3953077061681
27.12,999.591928627401
27.13,999.8334413698229
27.14,999.798775925908
27.150000000000002,999.6615759422331
27.16,999.7279267408102
27.17,999.9495455064155
27.18,999.2621644921962
27.19,1000.5904099352564
27.2,999.9322343382179
27.21,999.7489120569536
27.22,999.2118408238831
27.23,1000.3913844191375
27.240000000000002,999.4789562152274
27.25,1000.2409719502758
27.26,999.5595611339673
27.27,1000.0570381887104
27.28,999.3588022644766
27.29,999.9148618827592
27.3,999.9611598590751
27.310000000000002,1000.0808073098102
27.32,1000.4417123567194
27.330000000000002,1000.2582428725159
27.34,1000.7815086591921
27.35,999.2847689897757
27.36,1001.0456636428296
27.37,1000.4700985214573
27.38,999.7788039607289
27.39,1000.4945145423575
27.400000000000002,1000.8832510380228
27.41,1000.5562971772222
27.42,999.5062913286383
27.43,1000.0205152966918
27.44,1000.3773901564336
27.45,999.9842472274723
27.46,1000.2199308193102
27.47,1000.2548666500645
27.48,999.5067021885225
27.490000000000002,1000.6293386640248
27.5,1000.0457904308172
27.51,999.9775977014178
27.52,999.5502244549225
27.53,999.8790470228131
27.54,1000.4683724298394
27.55,1000.1198667721676
27.560000000000002,1000.3538135013425
27.57,999.9830169038944
27.580000000000002,1000.044018230208
27.59,999.1791265528813
27.6,1000.1956595723233
27.61,999.9025305238325
27.62,1000.1586610230123
27.63,998.9245786160748
27.64,1001.2666446882371
27.650000000000002,1000.0367582886662
27.66,1000.2308642168556
27.67,1000.1936426791585
27.68,999.841993776017
27.69,1000.2108437247314
27.7,1000.5935905478593
27.71,1000.0891542442951
27.72,1000.4291468619994
27.73,1000.3845187239607
27.740000000000002,1000.3532001225577
27.75,1000.9254424031827
27.76,1000.1763199717399
27.77,999.9615815131839
27.78,999.9787247480544
27.79,1000.2042982319919
27.8,999.3238999788731
27.810000000000002,1000.6997234371034
27.82,999.8780767406658
27.830000000000002,999.9539992261648
27.84,999.3483953349371
27.85,1000.0547330543632
27.86,999.3222349082091
27.87,999.158759394137
27.88,999.634919066362
27.89,999.87672288123
27.900000000000002,999.5711931876306
27.91,1000.1429140406383
27.92,1000.6131125606923
27.93,1000.1091093562358
27.94,998.8917565525545
27.95,999.9907825920878
27.96,1000.2903783589842
27.97,999.81487495735
27.98,1000.1577634417154
27.990000000000002,1000.1324293277444
28.0,999.4501309908262
28.01,1000.6022616872758
28.02,999.8552354806264
28.03,999.8355738917847
28.04,1000.2260032005555
28.05,999.1974620997175
28.060000000000002,1000.6329980769765
28.07,999.5088068961139
28.080000000000002,1000.9046087962848
28.09,1000.5632395100444
28.1,999.4947908701707
28.11,1000.1666414767174
28.12,999.5219968401644
28.13,999.4532955160389
28.14,998.7510653004753
28.150000000000002,1000.3171464985843
28.16,999.7717462322338
28.17,1000.392513481652
28.18,1000.1127486373683
28.19,999.3913005753676
28.2,1000.4205171240756
28.21,1000.2596265380006
28.22,999.7602076490795
28.23,1000.4875662723481
28.240000000000002,999.8647672391672
28.25,999.6069354482361
28.26,999.9046521464104
28.27,999.8151504126001
28.28,999.2580082500222
28.29,998.6817417906276
28.3,1000.8234235660767
28.310000000000002,1000.5661407479142
28.32,1000.7390482487787
28.330000000000002,1000.450978348123
28.34,999.7930641420429
28.35,999.9120030958697
28.36,999.6919883953212
28.37,1000.2705658531859
28.38,1000.2364706559504
28.39,999.8285712655731
28.400000000000002,1000.2190669408137
28.41,1000.5800570422417
28.42,999.9985573945464
28.43,999.4181498258016
28.44,1000.2282583718483
28.45,999.3884815551842
28.46,999.5955712618747
28.47,1000.138092938703
28.48,1000.3093346547766
28.490000000000002,1000.0476641816238
28.5,999.4935266215235
28.51,1001.3925492933411
28.52,999.7391324665915
28.53,1000.2274758280753
28.54,999.7079131193447
28.55,999.5300748952309
28.560000000000002,1000.0259963465011
28.57,999.7788702349468
28.580000000000002,1000.0476256085276
28.59,999.6720381733014
28.6,1000.067345152085
28.61,999.6248424102226
28.62,1000.5382411800771
28.63,1000.1489513471471
28.64,999.9373047951927
28.650000000000002,999.9917619533433
28.66,999.8115139191632
28.67,1000.0596837180268
28.68,1000.7488101552239
28.69,999.7143652495361
28.7,1000.0802044144091
28.71,999.6162247815148
28.72,998.7590460049909
28.73,1000.3064468318017
28.740000000000002,1000.5391927700587
28.75,1000.2178071480542
28.76,1001.1673374445629
28.77,999.8201301817649
28.78,999.5522404187356
28.79,1000.5919675897799
28.8,1000.6230143150065
28.810000000000002,1000.5490745650177
28.82,999.4596148333864
28.830000000000002,999.6505821821472
28.84,999.1786869091787
28.85,1000.9865105909687
28.86,999.5398931274651
28.87,999.3967327031079
28.88,999.9478849121581
28.89,1000.0586769590802
28.900000000000002,1000.3331209407211
28.91,999.9348672016092
28.92,999.660320914586
28.93,999.8021310666015
28.94,999.6982305768371
28.95,1000.6967911415219
28.96,999.9968374584905
28.97,1000.3173934442895
28.98,999.8953677465402
28.990000000000002,999.0865806462125
29.0,1000.8214881354722
29.01,1000.2902283423673
29.02,1000.193913468684
29.03,998.9398071352783
29.04,999.9304504865515
29.05,1000.7712068000791
29.060000000000002,1000.6478291438331
29.07,999.8911724806527
29.080000000000002,1000.6096811265489
29.09,1000.7851188900863
29.1,999.922735357745
29.11,1000.6590104405648
29.12,1000.6365525460292
29.13,1000.4194181653017
29.14,1000.4678510385538
29.150000000000002,999.5634032107763
29.16,1000.3924493413722
29.17,999.9372205167217
29.18,999.5479069134548
29.19,1000.7603216663197
29.2,999.9410789327471
29.21,1000.1172441078719
29.22,1000.0704596374782
29.23,999.2217248690512
29.240000000000002,999.8521737231139
29.25,1000.3868156717374
29.26,1000.0071891368785
29.27,999.8235318470815
29.28,1000.1667569193387
29.29,1000.5370415708447
29.3,999.1828239172618
29.310000000000002,999.9476699189183
29.32,1000.0096351964388
29.330000000000002,1000.8847191209771
29.34,1000.6032111405304
29.35,999.3097381973934
29.36,1000.6699090885503
29.37,999.9246210772169
29.38,999.1952749699507
29.39,999.3283761524942
29.400000000000002,1000.6826458846175
29.41,1000.2272707566705
29.42,999.5084808425252
29.43,1000.791472503929
29.44,1000.354922166888
29.45,999.8719729326459
29.46,1000.1494994066041
29.47,999.5615460377602
29.48,1000.9995599250756
29.490000000000002,999.4068718539382
29.5,999.3558149480502
29.51,1000.0973400123451
29.52,1001.4403916455185
29.53,999.2971199280171
29.54,1000.4076309488074
29.55,1000.0348944659061
29.560000000000002,1000.1997145067592
29.57,1000.5710299585004
29.580000000000002,999.6572835587297
29.59,999.8711683993547
29.6,999.6553260683501
29.61,1000.7008322545746
29.62,1000.6361235471892
29.63,999.4379706878237
29.64,1000.1904755277649
29.650000000000002,1000.5243610655522
29.66,999.2048812807386
29.67,1000.6940745231608
29.68,999.9674308306182
29.69,999.7732703091459
29.7,1000.6983770268283
29.71,1000.565411084449
29.72,999.3156789130321
29.73,1000.3605197929436
29.740000000000002,1000.3403565338921
29.75,998.9097866479116
29.76,1000.2805887480573
29.77,999.7939282547577
29.78,1000.5644876585999
29.79,999.5723504546496
29.8,1000.0613224523224
29.810000000000002,999.7323162107479
29.82,999.6821473677322
29.830000000000002,998.9059774603215
29.84,1000.5327472281816
29.85,1000.5803233991087
29.86,1000.0360318505877
29.87,1000.1853122239127
29.88,999.6331686112252
29.89,1000.5374407153764
29.900000000000002,1000.1232584486655
29.91,1000.0311817059785
29.92,1000.7356735433347
29.93,999.3494302974817
29.94,999.0290199767021
29.95,1000.2223448187086
29.96,999.8956261225671
29.97,999.4324367406098
29.98,1000.0860136201572
29.990000000000002,1000.1816766893293
30.0,1000.4396248334756
30.01,999.4485216156003
30.02,999.7953809130709
30.03,1000.1495628432117
30.04,1000.5542344480814
30.05,1000.4549654018507
30.060000000000002,999.7535593253812
30.07,1000.2596056975261
30.080000000000002,999.7397008051089
30.09,999.7936591134774
30.1,999.8441401174891
30.11,999.6787296277728
30.12,1000.3674406384595
30.13,1000.4654201869705
30.14,999.7998271292814
30.150000000000002,1000.0869101543196
30.16,999.8077437341698
30.17,999.5313531520992
30.18,999.4546616169532
30.19,1000.8741508892391
30.2,999.6280440736502
30.21,1000.3175662896112
30.22,1000.1950748150117
30.23,999.4044038863527
30.240000000000002,1000.2120145207952
30.25,1000.1476094241216
30.26,999.9879516143753
30.27,999.7820820081109
30.28,999.998650709723
30.29,1000.2364477349781
30.3,999.5694323319956
30.310000000000002,1000.7185657974754
30.32,1000.3435751797473
30.330000000000002,998.7972697774559
30.34,999.8879229918749
30.35,1001.0647989371871
30.36,1000.178757785001
30.37,999.6375694014527
30.38,1000.3198300431495
30.39,998.9409250521873
30.400000000000002,1000.1344423352033
30.41,999.7492684150295
30.42,1000.0214424973377
30.43,999.3349247381799
30.44,999.7847908028881
30.45,998.6942396883621
30.46,999.690592163544
30.47,1000.0605758911145
30.48,1000.5568930534192
30.490000000000002,1001.2321692625703
30.5,999.5904992523997
30.51,1000.2528609898849
30.52,999.8320274777138
30.53,999.8504209532283
30.54,1000.0444303183924
30.55,999.9206763944408
30.560000000000002,1000.933666991397
30.57,999.8508107069221
30.580000000000002,999.4281947844196
30.59,1000.0917748280025
30.6,999.4629909975131
30.61,999.8155698195282
30.62,1000.5298957321052
30.63,999.8759070984679
30.64,1000.2602075396654
30.650000000000002,999.8952855932143
30.66,1000.1305116689934
30.67,999.6518144937195
30.68,1000.405684499866
30.69,999.3410870372629
30.7,999.599622668434
30.71,1000.0406879048649
30.72,1000.4123248440571
30.73,1000.1057518497329
30.740000000000002,1000.2562565068871
30.75,999.3908046298995
30.76,999.8418946648682
30.77,1000.119290399053
30.78,1000.02794945591
30.79,999.459245958519
30.8,999.5784378871925
30.810000000000002,999.9342591800659
30.82,1000.3733003105626
30.830000000000002,1001.0501014571308
30.84,999.4547993881399
30.85,1000.025220693033
30.86,999.4903225761905
30.87,999.9879142233833
30.88,999.8074313949139
30.89,1000.2041538429389
30.900000000000002,999.006000702842
30.91,999.8338289362049
30.92,1000.0542681721713
30.93,1000.10236002369
30.94,1000.1640917273544
30.95,1000.079107304106
30.96,1000.6284884415164
30.970000000000002,1000.6649463731435
30.98,999.8954287574836
30.990000000000002,999.7397364137146
31.0,1000.1003420877593
31.01,1000.4038552973482
31.02,1000.0207326973597
31.03,999.4556619434808
31.04,1000.4796560529194
31.05,1000.197512128233
31.060000000000002,1000.8793961722142
31.07,999.6261563156592
31.080000000000002,1000.1188535483669
31.09,1000.216374380681
31.1,999.8881999562522
31.11,999.5262159669186
31.12,1000.1406233900243
31.13,999.7851624440116
31.14,1000.0138851082162
31.150000000000002,1000.0206975056354
31.16,999.4711851833719
31.17,999.7829048814942
31.18,999.7954689007865
31.19,1000.0335590543049
31.2,1000.2374894748908
31.21,1000.1606561203249
31.220000000000002,1000.4356687144242
31.23,1000.0782864153861
31.240000000000002,1000.9987741762061
31.25,1000.1951647898137
31.26,999.3332849640861
31.27,999.8061537581259
31.28,1001.5969307188509
31.29,999.3299530777524
31.3,1000.2391467403563
31.310000000000002,1001.1296676548387
31.32,999.3871062995722
31.330000000000002,1000.7940986118803
31.34,1000.7932980788149
31.35,999.8677848393589
31.36,999.0668817336634
31.37,1000.3143163679307
31.38,999.9659509387069
31.39,999.9170999658107
31.400000000000002,1000.346340870249
31.41,1000.0169153792561
31.42,999.2184009276426
31.43,999.9532029686391
31.44,1000.1924626056775
31.45,1000.2576162649385
31.46,1000.6499284144866
31.470000000000002,999.0405414137444
31.48,1000.515628275739
31.490000000000002,999.819238963761
31.5,1000.1036065335543
31.51,1000.4445116593677
31.52,999.6302430277899
31.53,999.8181034379921
31.54,1000.291751837909
31.55,999.7138418096739
31.560000000000002,1000.1752626231205
31.57,999.4710951464142
31.580000000000002,1000.6146566053986
31.59,1000.3857800216441
31.6,999.6268563232829
31.61,1000.5541682541228
31.62,1000.2196294827617
31.63,999.5314637268729
31.64,1000.3515617618499
31.650000000000002,1000.3645837956054
31.66,999.21546776394
31.67,998.7924153553101
31.68,999.8050256527029
31.69,999.6383139476384
31.7,1000.3246981461892
31.71,999.6739150296373
31.720000000000002,999.7058899009979
31.73,1000.9135019749964
31.740000000000002,1000.6371338869698
31.75,999.2459570598097
31.76,1000.6833400570523
31.77,1000.7928339285543
31.78,999.9396628419042
31.79,999.8141290800046
31.8,999.0647552516034
31.810000000000002,999.3383626143376
31.82,999.954920915846
31.830000000000002,999.7750704490965
31.84,999.8390076391083
31.85,1000.1894735273969
31.86,1000.8986561529383
31.87,999.7158921741154
31.88,999.716770793209
31.89,999.9441698982004
31.900000000000002,999.8800234451144
31.91,1000.8582315836678
31.92,999.9127361467622
31.93,1000.4661734330548
31.94,1001.305185837566
31.95,1000.8795627471284
31.96,999.9201925759189
31.970000000000002,999.7777131324616
31.98,999.5329713590137
31.990000000000002,1000.063119859439
32.0,999.2224225010062
32.01,1001.1308720226899
32.02,999.7384342910115
32.03,1000.0306682694671
32.04,1000.1474926021556
32.05,999.4118391276083
32.06,1000.5121003865595
32.07,1000.2485240760528
32.08,999.8751411173903
32.09,1000.2024655008069
32.1,999.9708325571036
32.11,1000.0056429034149
32.12,999.6780703991571
32.13,1000.0730772990006
32.14,1000.2232875093599
32.15,999.6004590345641
32.160000000000004,1000.1565843548509
32.17,999.0492607310994
32.18,1000.633959579089
32.19,999.4010152035332
32.2,999.1508265082806
32.21,999.7626251812025
32.22,1000.1279922974397
32.230000000000004,999.8662641285027
32.24,1000.4218619884131
32.25,999.8968824074128
32.26,999.9172592751529
32.27,999.9523164734875
32.28,1000.8758546182897
32.29,999.8166913718932
32.3,1001.2823406502298
32.31,1001.0197071441964
32.32,999.4356991734815
32.33,1000.4934210046295
32.34,999.7221997335992
32.35,1000.104601587906
32.36,999.2311774798251
32.37,999.9893530554351
32.38,1001.4277428072775
32.39,999.6449616923189
32.4,1000.4173105476312
32.410000000000004,1000.1095184135041
32.42,999.7826339811606
32.43,1000.6566692278351
32.44,999.8196274910719
32.45,1000.030689383233
32.46,1000.1687774850733
32.47,1000.659925470431
32.480000000000004,999.8553008979974
32.49,1001.1806415038351
32.5,999.1535125174415
32.51,999.749770735908
32.52,1000.6681296332707
32.53,999.7651524331312
32.54,1000.135383505239
32.55,999.5676031095671
32.56,999.3388375196955
32.57,999.7904542787895
32.58,1000.4265317831804
32.59,999.7467406546047
32.6,1000.0035484365243
32.61,999.797641719099
32.62,1000.3889707467762
32.63,999.2471814570465
32.64,999.9921728621563
32.65,999.8739330803539
32.660000000000004,999.5932188401453
32.67,1000.6566255603093
32.68,999.1809137769015
32.69,1000.2295793659487
32.7,1000.2753400500599
32.71,999.8516042718727
32.72,1001.0211439373072
32.730000000000004,1000.2637639918138
32.74,999.6892520893799
32.75,1000.3553913893396
32.76,999.8121888952323
32.77,999.8454541988306
32.78,1000.6114125275928
32.79,1000.3191967670848
32.8,1000.5851808616397
32.81,998.8062773269106
32.82,1000.2274946163772
32.83,1000.8100746227823
32.84,999.4907529273247
32.85,1000.1378128685998
32.86,999.9405701254829
32.87,1000.4129972412894
32.88,999.7811631221754
32.89,1000.4515742180832
32.9,999.910339839906
32.910000000000004,1001.4140628860179
32.92,1000.2375154732049
32.93,1001.2007766285461
32.94,1000.3805802841295
32.95,999.8668999377815
32.96,1000.0776225291135
32.97,1000.2507729540017
32.980000000000004,998.9093712092908
32.99,1000.5380201108145
33.0,1000.1415882085603
33.01,1000.3298838302818
33.02,1000.3662134644522
33.03,999.4097366024092
33.04,1000.1003798350956
33.05,1000.0600212593149
33.06,999.4338269690393
33.07,1000.7817562858731
33.08,1000.9921953837678
33.09,999.8619170355923
33.1,1000.3102544843374
33.11,1000.0244361829659
33.12,999.8726822347501
33.13,999.828762091033
33.14,999.4206765369055
33.15,1000.2324675889635
33.160000000000004,999.7310117311304
33.17,1000.3487174786837
33.18,999.8232710702464
33.19,999.456911918948
33.2,999.699992105001
33.21,1000.2192948284187
33.22,999.8663824297757
33.230000000000004,999.57592996881
33.24,1000.841422614908
33.25,999.3573446759094
33.26,1000.6879394572526
33.27,1000.5995280064874
33.28,1000.4784978612458
33.29,1000.4179397685045
33.3,999.6501734229416
33.31,999.7598723409824
33.32,1000.9979459362825
33.33,1000.5649690336985
33.34,1000.2878898613102
33.35,999.7538703566617
33.36,999.595952073572
33.37,999.4586652149155
33.38,999.6929552778836
33.39,999.9067583460468
33.4,1000.1251015261012
33.410000000000004,1000.6436418928423
33.42,1001.1110895993925
33.43,1000.7952588688333
33.44,999.4116380057174
33.45,999.6640471180726
33.46,999.566236749995
33.47,1000.5940440871925
33.480000000000004,1000.4423445031883
33.49,999.806925726247
33.5,1000.0001990274328
33.51,1000.1687998466357
33.52,1000.3352886591827
33.53,1000.6822519236149
33.54,1000.1656515653502
33.55,999.9586160895637
33.56,1000.2685870821142
33.57,999.9582184964348
33.58,1000.2633132426129
33.59,999.9702026526725
33.6,1000.6593591612616
33.61,1000.7021728850779
33.62,999.9644524095567
33.63,1001.1020339589786
33.64,1000.164304916764
33.65,1000.2730411112803
33.660000000000004,1000.781286630038
33.67,1001.0737035764406
33.68,1000.650908815716
33.69,1000.2265471903922
33.7,999.8726183216122
33.71,1000.2198091590589
33.72,1000.3613320934539
33.730000000000004,1000.2701474163845
33.74,999.9472352644035
33.75,999.6819984353945
33.76,1000.1603634997211
33.77,999.7262340548132
33.78,999.2118481666486
33.79,999.6048884151395
33.8,999.8212919728123
33.81,999.6492723661513
33.82,1000.1489210106959
33.83,999.4059053347476
33.84,999.4585058425745
33.85,1000.6610790659115
33.86,1000.4968679813146
33.87,1000.1821897625626
33.88,1000.7279073012427
33.89,999.6700434322531
33.9,1000.3941828510992
33.910000000000004,999.9277601280468
33.92,1000.7659623292716
33.93,1000.1368219074691
33.94,999.5795965476225
33.95,1000.7016240408385
33.96,999.8207891109581
33.97,999.4296573430239
33.980000000000004,1000.7797666518109
33.99,1000.3370763529101
34.0,999.5849717574786
34.01,999.9651891492875
34.02,999.9507190747912
34.03,999.5699727420645
34.04,999.5878776644693
34.05,999.9670305443651
34.06,1000.5081453493931
34.07,1000.4336427550888
34.08,999.7415155766166
34.09,1000.4328639675874
34.1,1000.7615869745696
34.11,999.5871520232379
34.12,1000.383466423402
34.13,1000.0235919235951
34.14,999.8798710440379
34.15,1000.0241919712414
34.160000000000004,1000.4221175166784
34.17,999.385176423069
34.18,1000.0167381312815
34.19,999.8331343647616
34.2,1000.026648120133
34.21,999.9235692044937
34.22,999.6404103532876
34.230000000000004,1000.958847417362
34.24,998.7073890947556
34.25,1000.3012896757106
34.26,1000.3053116817774
34.27,1000.0552453939249
34.28,1000.1550151329996
34.29,1000.3340369720455
34.300000000000004,999.7530167556374
34.31,999.8333457164878
34.32,999.8584124469132
34.33,1000.2553666020594
34.34,1000.2739066436383
34.35,999.4922392763618
34.36,999.9875563463829
34.37,999.7127727566515
34.38,999.5516207498827
34.39,999.7842458840287
34.4,999.4617420621996
34.410000000000004,999.1194855826287
34.42,1000.063445364354
34.43,1000.4921113198629
34.44,999.8674662756712
34.45,1000.482739956229
34.46,1000.4069247361729
34.47,999.586384982845
34.480000000000004,999.6082323412877
34.49,999.3038283497026
34.5,1000.1386900594445
34.51,1000.2748963361422
34.52,1000.0167167811084
34.53,999.6317508749642
34.54,999.9777728763356
34.550000000000004,1000.3636970672798
34.56,1000.312301638869
34.57,1000.2731665420619
34.58,1000.172955407015
34.59,1000.5877813964404
34.6,999.5257240534987
34.61,999.7111992185562
34.62,999.5460595706533
34.63,999.8101309501013
34.64,1000.7449001888548
34.65,999.6326853623661
34.660000000000004,999.6414112215051
34.67,999.1598952819569
34.68,1000.3290458614698
34.69,999.9917299737087
34.7,1000.7029226483418
34.71,1000.7061242081542
34.72,999.4482782510419
34.730000000000004,999.9701989747239
34.74,1000.6394661550203
34.75,999.636841543508
34.76,1000.4955831626593
34.77,998.7605414073073
34.78,999.9741514213605
34.79,999.6903462425174
34.800000000000004,1000.5353750807008
34.81,999.8142970370153
34.82,1000.4132939311066
34.83,1000.2654515968978
34.84,999.6263851833443
34.85,1000.4480316915948
34.86,1000.2759652786204
34.87,999.2490256423256
34.88,1000.2654109450051
34.89,999.7681407644544
34.9,1000.2371336680611
34.910000000000004,1000.1309687832323
34.92,1000.5099608888905
34.93,1000.4786620255749
34.94,999.6126721758186
34.95,999.7465051860872
34.96,999.878202764065
34.97,1000.5377154263217
34.980000000000004,999.8026296288648
34.99,1000.1647173726554
35.0,1000.456310481724
35.01,1000.0273004127514
35.02,1000.8692632186392
35.03,999.7319271940937
35.04,1000.2722508663188
35.050000000000004,1000.2001287483049
35.06,1000.0654825960523
35.07,998.9350602842092
35.08,999.8642602303719
35.09,999.1303970053307
35.1,999.7531607019798
35.11,999.9633179762199
35.12,1001.152188294117
35.13,1000.3780850531114
35.14,999.4853565886676
35.15,1000.1003378687096
35.160000000000004,1000.2109760404786
35.17,1000.0504056834337
35.18,1000.0092347478592
35.19,999.7227954119535
35.2,1000.1804775912968
35.21,1000.1306818831645
35.22,1000.3397570269067
35.230000000000004,1000.4196666294326
35.24,1000.4033639972547
35.25,1000.0536119308732
35.26,999.918999869256
35.27,1000.3707658057202
35.28,999.5890306304526
35.29,998.7636311457628
35.300000000000004,999.1312411612641
35.31,999.0628391371102
35.32,1000.2811671016659
35.33,1000.0663142438111
35.34,1000.3937205897107
35.35,1000.2587738966492
35.36,1000.5189073240058
35.37,1000.5651429409387
