t,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,lat_true,lon_true,alt_true,temperature,gradient_xx,gradient_yy,gradient_zz,gradient_xy,gradient_xz,gradient_yz,anomaly_mgal
120.24000000000001,219.69505460138114,267.98995916360275,88.89221756483448,-3.995176457020017,0.3360919863535978,-6.101310342141968e-05,47.48935472550487,8.552014033882324,756.9402696210063,25.30953512693564,3.271398254326686,-3.1900567327015157,-3.139323914837579,0.3556803147269946,-0.34968363501455735,-0.4303707332013513,-12.72993099609803
120.25,-126.13004829918434,-124.17804617564025,-125.61264274733453,2.6352777029258436,-1.7141083146763108,0.0010117237042042231,47.48936371672548,8.552014808359187,757.0439500599994,25.091874827425038,2.9898750452094225,-0.08379788403719113,-4.410778695043598,0.41787944988999226,-0.3629465419699692,-0.3410379363119563,-12.697870657698104
120.26,104.18206813210617,39.417154922715234,12.84148491612302,1.3035659191387903,1.2566493687340259,-0.0010771655119543478,47.48937280219495,8.552015635427615,757.146168745908,25.09111962123158,3.357982890775599,-2.5180954010604992,-3.2692440448312174,-0.09188096178285654,0.693243568760617,0.3774567717233932,-11.627000953927782
120.27,-272.5383203875553,-97.85819864103709,-59.42869285241893,-3.244102217229559,1.139597290327739,-0.00012971528352013437,47.48938163879409,8.552016330853286,757.2505993403316,25.052519682030226,3.419026061291411,-0.2571125635305367,-3.227395514762116,0.5165867755296818,0.02047473790199389,-0.04801423140101137,-11.599706653721539
120.28,266.37368249936424,96.21579222667138,-14.51945092203085,4.49410179427536,-1.5338716319475254,-0.0003997754975161422,47.489390713055904,8.55201715616918,757.3573176110874,24.569126008775598,3.487887615204271,-4.047541190377398,-3.4240489235686304,0.4672905658270613,0.7945671472000797,0.11613336501730992,-12.372554973968018
120.29,-492.37102080841026,-105.13630885135342,72.42584812348814,0.3843768487326526,1.1028987659253648,0.0006748392490330806,47.48939935227559,8.552017835722308,757.451780607651,25.015201781296234,2.610587090361049,-2.5084138172802417,-3.888500145805451,-0.4210192270127404,0.8146239839176034,-0.1569905924839971,-12.34133597012563
120.3,609.3776288998902,-44.63122335251118,112.201734280932,-5.091916238603849,0.6370343443215761,0.0003853948467569818,47.48940854673792,8.552018458741555,757.5398353739829,24.4578791935827,3.825955358249801,-2.0330503832542646,-2.951332074958995,-0.6412266899622606,-0.6281995991214979,0.5106959532950737,-12.449534588257366
120.31,-118.22742803344492,184.1412787124173,-43.69696808591779,0.5443073672448157,-1.9074695649904012,-0.0012246107184398758,47.4894176318696,8.552019325853378,757.6306259921213,24.288540881386876,4.0269149804724975,-2.912827008374557,-3.283019327540839,-0.47805861209882694,0.608492294231586,0.36525326584574064,-12.884925350176955
120.32000000000001,-361.84251120421857,-173.81679258539248,-162.60176088443455,3.5266625011112165,0.5127074032252705,-0.0009547300823407195,47.48942638100528,8.552019964474676,757.7340453108744,24.20391680958848,2.845954234941533,-2.4845719416553917,-2.7305365080973,0.8800658149399225,-0.025527273999550598,0.6244825375065114,-12.467530785683998
120.33,272.67722873231054,294.3894422598336,72.04978734199958,2.181477027823667,0.8315959653930854,0.0009433273431396063,47.48943537972663,8.552020992522703,757.8305095065547,25.13408209356732,1.8587628261616482,-0.04957015231291928,-3.4581244985300414,-0.6326210335249361,0.5578671782483412,0.7505417520698693,-11.93166403107209
120.34,325.65117329860647,-250.29020083374644,-4.110056950108026,-4.127180363954865,-1.7064827968753133,-0.0012527663663887427,47.48944467064639,8.552021688266196,757.9288117909786,24.858146709618563,2.861546063806873,-0.9631257677999745,-2.180153132638143,-0.7611047671685047,0.6976811812775834,-0.08526457734760431,-13.128226573464053
120.35000000000001,-560.1677023219198,51.384762435842205,-18.569828423356153,6.28650075005581,1.3544324316714713,-0.00010050223431086092,47.489453458160824,8.552022448394522,758.0228207705661,25.389229063275376,3.535947462873057,-0.12647828516956072,-3.043029769332791,-0.5972102200623562,0.03780115457636224,0.17307335266402657,-12.030146286341571
120.36,270.7926873911167,-114.62001302475694,-46.7539060796428,-4.744134383018093,0.6281561174230119,0.00026610910075966574,47.48946248443839,8.552023058205664,758.1232054196787,24.909030603127476,4.976295223598946,-1.1190638290564598,-1.8233872953123922,0.697441931041248,0.8537557220646832,0.2107323450785162,-12.06369209904495
120.37,-430.6703560783789,190.13385886057952,-70.32819226151553,1.3214172234583903,-1.8850938189966198,0.0008244289105863642,47.48947111948204,8.552023921483896,758.2258685174305,24.810111603545625,4.747571667189823,-2.2034809628856666,-3.994789342377638,-0.2659812798621596,0.6025871766128081,-0.32208443023617045,-13.262362481317696
120.38,147.71895899536884,-108.81194779520135,8.489087159520187,-8.275671915771376,1.4377752942006432,-0.0008108658223673973,47.489479887711575,8.552024640165945,758.3274363083033,25.076009426122432,2.380487883107068,-0.470318403462586,-4.256186152628324,-0.45771176255200996,0.307208062597476,-0.21850161613177355,-12.380781016899284
120.39,416.63448843211233,152.19650819203642,51.77553712646648,5.131075285323284,-0.13061134294195065,0.0009609505375525326,47.489489033014785,8.552025562402038,758.426512270785,25.03082170227705,3.566980837420836,-3.6594777634921236,-2.0515065311883585,0.2669412246518107,0.3014271316265815,0.5280980295383215,-12.499878041038622
120.4,-225.36538017931113,-217.43802139946635,-67.25740365838021,0.786040574965095,0.15273703378856668,0.0007583592616134826,47.48949797143594,8.55202619511243,758.5294528857287,24.381903831154645,4.794080742684353,-0.7016862049834472,-2.803192996455924,-0.09247830316653469,0.22811359301719014,0.3472604825293037,-13.400201287019204
120.41,-189.4050003391646,32.149366718806505,-15.676804044002099,-5.472816276587999,0.20637798707804286,-0.0002419758052064668,47.48950673888335,8.552026870209504,758.6314119932854,25.756360813966698,3.5609225353851786,-1.940636471535545,-3.554738008220751,-0.01697082250583845,0.5139512856456026,0.20125796627409268,-13.206031617262683
120.42,231.37496666603107,-40.555911977480406,31.175203014571853,0.7146200881157774,-0.7517073151648753,0.0007833814405037028,47.489515716100115,8.552027492575851,758.7310420691781,25.648863426825947,2.6332591488274035,-2.7667556252657226,-3.773442808850893,0.44444321259874486,-0.16369329353148737,0.42614288480881296,-13.449143609683393
120.43,31.510833654831146,168.81005644617406,-16.25946086727718,2.638084097490302,1.7151211618155175,0.00019661522155144852,47.48952471979413,8.552028339281467,758.8318731691726,24.777111250844808,3.453644623421323,-2.292899090116757,-2.7240903733819053,-0.14904421451551692,0.2107778327514874,-0.2129874787109513,-13.25961546945014
120.44,239.75311208967483,-2.1468880217281856,-51.64143867818176,0.9551413018507142,-2.0280039950306787,0.001997124870638929,47.48953393471862,8.55202918316964,758.9387886955421,25.075024606318774,3.242267119013287,-0.9404583636347017,-4.9713096092617475,0.49320200478287735,-0.6811265173567175,0.7468750852223152,-12.570358338928385
120.45,-410.73333870149827,-154.97243140979432,12.565418337381512,-1.7228074696172049,0.8552814310045045,0.0004834648223245202,47.48954278293781,8.552029821371862,759.0394883483683,25.293805954476817,2.709844833369417,-2.4048973685206736,-4.8335875414225615,0.3108674150310098,0.1945366415798128,-0.6433728196604034,-12.6931049626005
120.46000000000001,38.01215794349605,130.28414632181307,-21.68697185846558,5.050667897150815,-0.6495781814755619,0.0014915493178686518,47.48955166343248,8.552030633896454,759.1413147030077,25.826721476684888,4.308605098333892,-1.8728500191999407,-2.004016102400449,-0.9403114043165356,0.8253537504865951,0.6427576648830938,-12.862200515398602
120.47,-232.29139823127107,2.9368687695477944,45.47585253852633,1.753239899792415,0.9087318465937673,0.00037960451636761476,47.48956033961564,8.552031445762157,759.2355116352087,24.496141615029664,3.7020867083275633,-0.9018252370931702,-2.203354085640153,0.02955609013128689,-1.1549313950109843,-0.05459195827351298,-13.075964165817167
120.48,514.195222806739,-172.30005937546414,-84.77804242114877,-7.797775262794844,-0.2722544836927316,0.0022063315113905854,47.48956946995534,8.552032024016361,759.3411557302724,24.386697593436008,2.5359027189128813,-2.3282903307522775,-4.164605079154593,0.2594103356610684,-0.26383359933826506,-0.18214883207130528,-12.719305129089356
120.49000000000001,-268.533373769122,133.92718557717322,24.18948367475375,0.7521146169278192,-0.2519042631270724,0.0003002397797205639,47.489578361335795,8.552032781402032,759.4414367076007,25.276690486181693,3.0208443151928526,-1.9575976094702365,-4.749976136512661,-0.23520209100096925,0.6964475026326107,0.25398090525810535,-11.811846542837907
120.5,142.24427682919293,110.579966620425,63.74039129674578,2.048526693565928,1.2332564233546557,0.00012019433064473011,47.48958738547038,8.552033686574898,759.5358363798485,24.85416440740252,2.5000646050891957,-0.5851648446751947,-4.1767079732766375,-0.17670658682989657,-0.030567193637313805,-0.07223898184581201,-12.435155410356343
120.51,18.239723825384882,-245.62587108933147,-112.69558472284847,-1.0975785599919583,-1.192994229826681,0.0006862736085413347,47.48959641758414,8.552034262603987,759.640262853252,24.648416617129808,3.0962345602453034,-0.797524037292302,-3.3563054620017843,-0.5457734315518644,0.6426698851864427,0.25055915482406,-12.517627246011212
120.52,-141.52506085045877,151.6565590537636,10.759065345654331,-3.3609192667299657,0.08702677636852903,0.00035210498839768596,47.48960532352375,8.55203504139356,759.7421469427369,24.828058280073332,4.869566822421406,-2.1811508490932465,-2.4437331654078025,-0.5763686981265739,-0.11379073007444829,-0.11826298051830786,-12.736806734045993
120.53,-143.13046528290482,-49.97911853267372,25.071559547534896,2.6484545541726074,-0.5261227077762979,-3.958421443030636e-05,47.489614103091704,8.552035754458007,759.839267438303,24.430284993841873,1.6463569864686707,-2.2247282472730587,-5.325841116193444,-0.3670952553646216,0.10748700108140913,-0.026265224271842552,-13.376973734216158
120.54,461.4400520977619,183.13235589586213,-24.728734253023713,4.815272719739885,-0.20602836505834182,0.0008176142679979394,47.489623294267176,8.55203671431784,759.9410805285194,25.718561820448187,4.058720055502233,-0.25655666613012906,-1.9914745316462201,0.4456351946546019,-0.002612918504722478,-0.5770937193632363,-12.423032296943864
120.55,-104.95714237658252,-40.83596574588865,-38.36025833390272,-4.709555721005285,0.9503108722902632,-0.000416781550689916,47.48963238841841,8.552037618783604,760.0447076224034,24.3282149423279,3.262349364233004,-2.08373760688994,-3.730800931722671,0.02648933834230481,-0.14600225392605165,0.20786602036032314,-12.198548352676227
120.56,-79.6491251079812,-9.758398656232844,7.121513355389306,4.6809380675419066,-1.3880382826348723,0.0005883217248197022,47.48964141162462,8.552038509630355,760.1460681631261,25.025094975225688,3.56085387663435,-1.4944735337309107,-5.402835521146362,0.011905377955309132,-0.3531785165025484,0.19004797413643626,-12.782433461688415
120.57000000000001,-216.90904086404865,-290.4461833517414,-36.863883899018774,-0.7929981542114255,1.8829816808668904,-0.00011180422451306771,47.489650237942755,8.552039013830102,760.248583698148,24.87295076238074,3.6122084261837384,-2.320256445924205,-2.7040180483742495,0.5562160319888713,-0.253702613424004,-0.22909773504703718,-13.315308754732268
120.58,-212.36938942276944,83.76238595769316,-41.85371001387425,-4.60185030158551,-0.7826217966076103,-0.0010220103855534087,47.48965887060058,8.55203962806874,760.3526861422206,25.33475920943322,1.9247329873730123,-1.1157471474979328,-4.091338411396752,0.4106113718530584,0.24268355802086253,0.7851066494472609,-12.749350703806622
120.59,575.4721211796257,33.97201086188882,117.76585632442851,4.982298560472666,0.6170651949802554,-0.0015648584156329652,47.489668028312956,8.552040287045099,760.4493361006075,24.36631424692201,4.30864077955385,-1.9784681317118502,-2.9675052318822663,-0.2664384557594943,-0.24696674493287205,-0.11777326469829483,-12.150841512193677
120.60000000000001,-125.09323643576612,-59.15813984246849,-7.772326924794123,0.969786207550629,-0.17614073540844458,0.0007266108031951264,47.48967707345332,8.552040866882972,760.5448290141449,25.406179004387905,3.867542740221791,-0.629401816912769,-3.2608364011991995,-0.37459182405294134,-0.16704375936472174,0.8116408994879157,-12.061087016331932
120.61,75.9839084487843,-17.76331176322133,46.016097132605296,-3.0496590727849506,-0.8868568461603279,0.0007304190046116885,47.48968619011929,8.552041423251588,760.6353780725625,25.17199700829106,3.6669048824259214,-0.7967310126756646,-4.483955009357337,-0.26100038927065705,0.7182856306545796,-0.24248965961820496,-11.54901756689965
120.62,164.62921992476166,56.76577310536324,-43.357287602088206,0.026266931400149778,0.7751317049541128,-0.0012527714997127319,47.48969545065792,8.552042055587464,760.7307367148787,24.52435844581018,4.004323460861493,-1.21537629903664,-2.6141063389636443,0.3563677338077813,0.3882823369282469,-0.14055766235222825,-12.734094311035731
120.63,-409.8289392750054,-104.97462838427843,-68.80924112750907,0.6488544754642604,0.2449431677927167,0.0009049800549348976,47.489704338656104,8.552042547552416,760.8282666158818,25.444186872032066,4.500190629566342,-1.3791428563584012,-3.818063532488854,-0.44762718748083785,0.36519021212892755,0.15488191557793313,-12.95011224639844
120.64,76.39616011814724,76.82770272475071,-129.17259712613745,-3.0179730802368745,1.0561153361043916,-0.0021135365215088527,47.4897132829399,8.552043137746997,760.9386233486731,24.684941734959608,2.352177043056274,-2.324221226139186,-4.252139721745284,0.4575321793006283,0.7528356707032865,-0.0927675169330553,-12.310097019983655
120.65,181.50682398604096,60.310300663125524,152.851036974107,-3.730308922118072,-1.0792592548010673,0.0004239003293264956,47.48972240230317,8.55204381937215,761.0348390173281,24.381036184626574,3.757223017352639,-3.031344675143245,-4.93197129101915,-0.33828811737197795,0.23334510036751724,0.03663826830478482,-12.1914194521015
120.66,-129.77061955839886,17.576608047414968,-81.3660119336988,5.589156270564204,-1.0711041375200885,-0.00044303413868890826,47.48973139938901,8.552044523661298,761.1371379597873,25.368877938440328,4.900281275068005,-3.144433375873122,-4.594783888669325,-0.044584404071830175,-0.6345643731615515,0.24320425284840205,-12.27529445153216
120.67,160.22686903642105,-42.21358024822859,32.69668837310491,1.013742721714351,1.3101052180350552,0.0009548648313390658,47.48974054276932,8.552045172006535,761.236736071221,24.964573758804807,3.3117330459074896,0.7694020267553596,-4.044075147921699,0.5498465508431498,-0.4319339311776689,-0.42894999520356875,-12.951937310270297
120.68,-63.46534167250912,-104.58198153176296,13.951573599745528,-0.09516880004166531,-1.7806588240945,0.0004636071594065698,47.489749630360535,8.552045680894404,761.3335267683766,25.114450027643727,1.3270440276876805,-0.17347640688828814,-2.9460429385396614,0.4428862193214359,0.3222287562099701,-0.4410218123428004,-12.174267545770471
120.69,-53.785929692280526,38.66908269117121,-127.56610256626416,-2.381958727468504,1.3510242424259942,-0.0008940306493349021,47.48975865939724,8.552046238020498,761.4416289215707,26.006145431707868,2.1675637874509808,-1.5127834295164804,-2.757936042616274,-0.24299350402900502,-0.9297587825740409,0.5572830913590974,-12.239252439346258
120.7,120.4249844581639,108.3766003831755,92.96735069159652,1.0582697276282294,0.542945572149155,0.00043590056273937883,47.48976780406048,8.552046940578604,761.5407370273974,25.42594992591883,1.1462245971838505,-2.202827143673749,-3.4097694756214154,0.023477860534253422,-0.16631616879500483,0.26399458013873056,-12.560436438219826
120.71000000000001,-39.295447589282205,-181.5984863259131,20.189645670881493,2.488448274526319,-0.7224569991138445,0.003054498420322969,47.48977691540079,8.552047400879461,761.6368068080321,25.466546366740726,3.564178954529557,-0.5539428668838502,-3.6336214304597143,0.30539365941635643,0.6755407252455825,1.0637155975958057,-12.837040822125125
120.72,70.1508565296008,331.6505458447609,-130.6854871466628,1.9839354234317026,0.2746462416521961,-0.0006477245667905609,47.4897860783567,8.552048309038277,761.744330824337,25.552280553888316,2.925231806846937,-0.6128011074392669,-2.679381684268447,0.07618310329816952,0.5429433960173286,0.7317078439237112,-12.810889883317287
120.73,-194.48606322118937,-380.8146446880412,106.1075386762492,-6.941323253832056,-0.11470729210468186,0.0012831680541088549,47.48979507627591,8.552048715633735,761.8373074515222,25.44145384319707,2.6393741827199073,-1.7198883789663406,-4.465661038512119,0.19934658168168734,-1.0223701298809467,0.33886098039144935,-13.046221712948494
120.74000000000001,-138.96973262943197,-88.95876453395174,-27.104218138994934,5.375037790116534,1.8991092296442504,-0.0009356032816474657,47.48980394744355,8.552049003865653,761.9306709486101,24.682117466354317,3.561553664702457,0.44483232696477537,-3.674150564329639,0.030139521906172417,0.1680784099931566,-0.011397550934289596,-13.020985544113017
120.75,-166.89392644909134,425.5218742697745,-32.52848032003617,-3.13420897411154,-0.39408280776564636,7.851880462499269e-05,47.48981266561064,8.552049857808512,762.0249926486051,26.253010231125845,4.473687529085748,-2.493897788075882,-4.54460464302176,-0.15485845589332772,-0.03417466447766418,0.4991193321711291,-12.77165629444907
120.76,312.68261734228724,-153.0348772751923,-88.11221413909185,-5.094042727457227,-2.3635989064107252,-0.001486458885597145,47.48982165785535,8.552050499899105,762.1286950170106,24.785835815616004,3.2370888617284606,-0.7997129707255586,-1.9986667783952141,-0.23731317804619143,0.36475844943490865,1.200800896886453,-12.216403666502856
120.77,-129.5842178777687,-157.23959383519295,-38.693221545973245,11.4304118376119,0.4088636256265394,-0.0004242331357193821,47.48983053126736,8.552050934643812,762.2349922033948,25.533190275601164,3.485402504038525,-1.4928254959166787,-4.519595067620615,0.12250587074611248,0.6404967397149085,-0.09428353302488743,-12.993829971172817
120.78,194.718846603216,130.73875992891146,89.31580588480995,-2.1108899304597464,1.2089344856061761,-0.000579072129509848,47.48983958656452,8.55205154083623,762.3329041491118,23.67940637493846,2.83559972192526,-2.3693050971483096,-2.949478444918954,-0.29311341114910894,0.5708057586121158,0.024082976451139194,-12.95525066771216
120.79,-190.51026749976077,45.03161222488053,-17.369783863642702,-4.623738265739281,-1.2571803489715017,-0.00011910007290163878,47.489848469742995,8.552052206490604,762.4300162068868,24.82066988210068,3.925730378989672,-1.2764096816276802,-3.4676448569437595,0.7594038683374787,-0.5902044915667568,-0.1412999153957297,-13.408154680652332
120.8,285.4045881913115,32.75969814227385,2.8597419823628614,1.5379210862949864,-0.4950792316085861,2.1020377460337684e-05,47.489857608913,8.552052916441793,762.5281409004099,24.23030199268447,2.505160617425015,-2.70765848416118,-2.647308372832179,0.58093300377568,0.09000969971280876,0.4967273070261864,-12.00384721661538
120.81,-181.4876786677935,18.265992633781238,18.146233175821294,-5.784215343378508,0.07442262479176306,0.00029359113670327907,47.48986658669735,8.552053652735998,762.6221212677699,24.733594393592284,2.9099264010198356,-1.5110438730126616,-3.8866234578036716,-0.13226931464128344,0.2672243995380487,0.07319181097326433,-12.529243191019653
120.82000000000001,7.162013928003446,-65.42789908707447,-13.380294587950255,5.617201271889755,1.9903924620636133,0.0008625210513096974,47.489875569786115,8.552054301953879,762.7165182555094,25.94524990245575,4.583116764429546,-1.5689768626015461,-4.378696385995154,-0.04226137353937989,-0.4124013663172193,-0.11246455356150448,-11.826705461382081
120.83,-360.8172141353215,141.85361935914406,-142.1141714677234,1.6611652744168937,-0.23542592676310034,0.0016124831558646615,47.4898842171668,8.552055141297746,762.8203119916245,25.018783401088893,3.377289350017307,-0.5582430902537537,-4.457865847299228,0.6441473288717954,-0.40733293997369513,-0.19153775733352932,-13.05013882288469
120.84,73.35466086735873,-239.5857251156541,11.185931283228484,-6.70625451525376,-1.5497456843255724,4.2406674155474264e-05,47.48989293150095,8.552055662705001,762.9213870814978,26.13599332699762,2.561207313904114,-2.0998258566196446,-3.818841548183484,0.6196714491902554,-0.14964369581035797,-0.14338852787237277,-12.828900173736168
120.85000000000001,231.72004371186293,122.84238792241231,41.74309121634303,2.3970552382328196,1.5288401511694625,-0.001504340752684694,47.48990185670948,8.552056348767467,763.0199334756726,25.027419823099795,2.9291327411259367,-0.12483133159047988,-3.2352237236508747,-1.1210826450852016,-0.7994176917031725,-0.054348861580517646,-12.673431034018813
120.86,-194.0023405242232,-45.95522755339426,23.75168382450024,3.151621035570948,0.2620575349805532,0.0002266154722245961,47.48991061054709,8.552056972986023,763.1132048398412,25.335800815390623,1.103743477121197,-2.028361959918511,-3.6727413600707015,0.10702379005481953,0.018968479629821067,-0.340712528270489,-12.529821437607852
120.87,158.7418642713991,98.54371273894608,-195.91526483158893,2.402508831531214,-0.1969629226982993,-0.0010946428335698916,47.489919488938504,8.552057736521922,763.2262699965562,24.110649984177552,4.803908185443138,-1.9619600488238598,-3.0163265828287447,0.4127809627376796,0.44616841318680683,-0.40877210677027387,-12.935147002498411
120.88,287.655338499918,9.448689221066168,162.1055902348408,-1.762064174921921,-0.7767575684499528,-0.0006456078648185688,47.48992863817718,8.552058511433215,763.3248114167616,24.687379653413522,3.9304898715636205,-0.6003362587580012,-3.8291110922609395,-0.5078014842011083,0.006932108074377774,-0.6866468524428664,-12.227684111206278
120.89,-217.13320422631642,145.91271247514047,4.597067021152207,-5.721289600326804,-0.17566972662651167,-0.0002471470839116451,47.48993759306028,8.552059481295945,763.4206614492176,25.169787773485158,1.6630194176676147,-2.4984024157976457,-4.080975286420049,0.3776611537235486,-1.0871135058567667,0.6235345860572765,-13.165913656200619
120.9,407.7094234969911,-273.74876674755103,23.161993958347445,3.782769905067865,-1.7340818347680733,-2.067889988296492e-06,47.489946915586124,8.552060087728373,763.5159022118512,25.75760704682044,3.401544423506634,0.15499811071741165,-2.123604066325692,0.8934277377096074,0.4274817064062858,-0.1622452747215642,-12.7580454369757
120.91,-575.210639850595,195.23333112661302,-73.98998360300364,1.3262474541997864,2.1666463593747163,-0.0006724550056788508,47.489955716554476,8.552060952763945,763.6120749895929,25.13650589791625,4.24997906141937,-1.8958592994571992,-4.625154504516394,0.3561860919723667,0.33528399177005297,0.05062688391940269,-12.938920151178477
120.92,283.70246204815277,29.042613186883305,47.55181830069368,-8.34590299613895,-1.7311186166595884,-0.0007340768562556927,47.489964775126246,8.552061859724645,763.7049257756702,25.302506500251276,3.1728210813699222,-0.5531045850506384,-2.265561902526625,0.4550948347771365,0.18262263555486713,-0.1698729732510713,-12.643798017199524
120.93,-115.88902132489382,-132.3879496728845,-9.664847503838654,5.444823677038741,3.1204467692137454,-0.0008674526677244096,47.489973729345294,8.552062590393021,763.7961899698398,24.988200753676626,2.821450102940123,-1.8933358135427079,-3.4463619342870757,0.7881396694758931,0.5030865642474649,-0.7162115575131155,-12.535145257711005
120.94,210.27651908490702,-84.46085435942962,-55.967878688519036,0.5791580418560456,-2.24648412229204,-0.0016467328701388595,47.489982867848276,8.552063207303146,763.893674216111,24.61136944586384,3.7444015502361783,-1.469499804433536,-2.5648192592587433,0.6456378258836416,0.2020274636485305,0.4110800432688727,-13.130120879778833
120.95,-238.75482258168495,75.46692444890235,1.2006115588891269,4.010023395632368,1.544252823337098,-0.00038894706855374536,47.489991792702305,8.552063923375076,763.9875062838836,24.359024115908127,4.034558318571042,-1.8903962471561038,-3.8102095230644237,0.11533627275381482,0.15415942522882617,0.507726500014151,-12.729701196835626
120.96000000000001,-159.7382617093441,-43.207244864876216,-114.59707338096156,-3.1162473511602733,-0.5324319773306381,-0.0006124909975111845,47.490000564833984,8.552064580278817,764.0902079617351,25.92887863924041,3.944512635986556,-0.815144327917892,-2.0513272504431344,0.10891823415577206,-0.45235088397630446,0.21196883792654916,-12.678450196610688
120.97,56.326767590245005,112.39631697572106,28.446082974959925,1.6530985394630975,-0.6694114426840511,0.0006147898614073623,47.49000938951627,8.552065386695345,764.189519463992,24.63032039075259,3.5868524782877547,-1.5944452107473013,-3.6290307524767664,1.5014914609992451,0.5203327082803227,-0.26163690789049293,-12.322412635277466
120.98,752.1425701812254,15.93069766457102,24.921170061220906,0.017718661420088024,-0.016226469902102175,0.0002765017303724901,47.49001888994628,8.552066216446407,764.291977399751,25.39279470428864,4.025893966435737,-1.8638036269030915,-5.623939283092548,-0.0026953505019390867,-0.17506335536206685,0.24450022653927367,-12.664030266383158
120.99000000000001,-426.14210125076323,21.956732983534156,-65.60783152182154,-1.598420915955274,-0.7683499310456708,-0.002031829240871381,47.49002800358983,8.55206707405402,764.396588022859,25.16675343889412,3.713152769381978,-1.0269249044086401,-5.871277625384102,-0.023993109021721706,-1.0681299968815436,0.19974000093861513,-12.595973206148699
121.0,65.09799517309904,-136.52827077626148,17.59347290274036,-3.545346551863778,0.8366228336228005,-0.00028585753310818627,47.49003717714554,8.552067750975416,764.4984360332612,24.947623269972063,5.0049733792297655,-0.8351775852802098,-3.562567957729216,-0.5967553347933645,0.7465894438811795,-0.6044089535202585,-12.263081893699407
121.01,-324.0400931753387,55.15361267558209,-6.199156427284602,5.563432444046265,-1.5145048758392101,-0.00044291696595536573,47.490046059581964,8.552068500310607,764.5974741639,25.00730728083695,4.3953084399389155,-1.8627954498374717,-3.7407029411344737,0.6410806705477878,0.9172321744855073,-0.15250517106688366,-12.562257855480446
121.02,-50.309103969202326,-270.7417191532122,-25.890618391785083,-6.067903567599187,0.9640240451085497,0.0002568129052068481,47.49005489539753,8.55206888818106,764.6963453533446,25.28656246643435,3.474712809702315,-2.1148212149930368,-4.661689076674688,-0.8902145598431873,0.6596065282364584,0.33026101117801954,-12.769321875576246
121.03,-66.46145600412116,337.4435151386624,-16.755165816265965,5.603468696668069,1.0629831102388807,-0.0011131804246998186,47.49006366977365,8.552069725079535,764.7950651824142,24.518761412184435,4.540517446864818,-2.616514164816428,-1.682490616742897,-0.20057672407488528,-0.5485951119403573,0.16987464861555746,-11.918352377664192
121.04,178.24544523646125,-65.52323310267757,61.45300395311902,1.2368584834109944,-0.40428061089017414,-0.0005818584952743516,47.49007260888115,8.552070474072568,764.888406490968,25.192607428471362,3.8894091283097594,-3.40197142231178,-3.7648593942930177,-0.5810362267073502,-0.16890500979055809,-0.2021411849332827,-12.373353721347176
121.05,-134.0491696778013,-242.81066263087232,-108.86864289665948,-0.24874816430687413,-1.3008861767777384,0.00021792333477359022,47.490081420667565,8.552070901743837,764.9909837112988,24.248156801353467,4.0637045625629025,-1.6676362157691986,-3.398533352298228,-0.38209349360600475,0.80575548678377,-1.2854800812583345,-12.829761119130344
121.06,167.36478311596133,185.37212678726195,109.08446515870928,3.1224084306615483,0.8890566132959798,0.001703253496012935,47.49009039052046,8.552071570309623,765.0822758144424,24.942600281714128,4.744706922360301,-1.6136322886875685,-3.781437236605035,0.5941181401815068,0.5252037218236629,0.27492079634171057,-13.073519535317631
121.07000000000001,-125.46441037016038,-44.28654063583041,-62.96728363772023,-4.0934073047373705,-0.6690270415605835,-0.0015585252455646255,47.49009924348684,8.552072180096186,765.1779005133948,23.992665829393758,1.7932060820901303,-2.136484660773534,-3.968581961255458,0.043830483241797016,0.4775299347477389,-0.34246444093895895,-13.007030110898482
121.08,285.7989999549307,198.07422080779756,-93.57565076082928,0.2715453721427738,0.7577834245707219,-0.0008814733564713542,47.49010834491413,8.552073055575145,765.2841570664568,24.23906672458234,2.7874808523182026,-1.0196552839576472,-4.295666343147885,0.4979856796220933,0.7851756298030242,-0.09011330120305147,-12.748733848164438
121.09,-79.67582132516239,-16.299428854963907,16.95900402226042,-1.6254330267516914,-0.028381718985920797,-0.00048330705203019123,47.490117376295316,8.552073909401852,765.3870443604983,25.2216964034339,2.586712052928927,-1.9697347195761408,-7.107511171929112,0.935885996560762,-0.18172187969266007,0.3086153108160189,-12.505784835991363
121.10000000000001,-105.84385439247319,-308.6688730305923,68.97916874338189,-8.322966188533627,-1.321724430904623,0.0010087983319150462,47.49012631777425,8.552074363042058,765.4785432867819,26.049498796966525,4.237614551207453,-1.406891796345489,-3.3216896639829194,0.8578174602561162,0.0232098328513394,-0.5317581599324369,-12.36622140212833
121.11,-94.72990651645907,79.5898435276325,-133.94341343218778,9.511969468045386,2.09117363217443,-0.0008607656988132839,47.49013516299378,8.552074923163595,765.5814662006253,25.060085335871236,3.8774338354515256,-0.8473391244812783,-1.3815362258960358,0.3430648305287619,-0.07755302833242259,0.2358842644337692,-12.443133843323976
121.12,287.43814017737384,162.08346843045317,57.095240555785665,-1.2407991832613219,-1.160476496216477,-0.0009157333489241704,47.49014426981851,8.55207570002753,765.6802086787588,24.428591373072784,4.161589416401543,-1.1223043037170974,-3.447931937461597,-0.08638182504721661,0.07701091275850006,-0.5182888417696311,-12.69327656249346
